API Well Number,Production Information,Formation Tops,Casing and Cementing,Hole Number,Well Name,Company Name,Well Type,Well Status,Objective Formation,Producing Formation,County,Town,Map Quadrangle,Quad Section Code,Field,Status Date,Permit Application Date,Permit Issued Date,Spud/Start Drilling Date,Total Depth Date,Well Completion Date,Plugging & Abandonment Date,Confidential Expiration Date,Confid. Period Type,Subject to Financial Security,Well Orientation,NYSDEC Region,State Lease,Proposed Total Depth,Surface Longitude,Surface Latitude,Bottom Hole Longitude,Bottom Hole Latitude,True Vertical Depth,Bottom Hole Total Measured Depth,Kickoff Depth,Drilled Depth,Proposed Well Type,Spacing,Spacing Acres,Integration,Hearing Date,Last Modified Date
31-009-28307-00-00 ,No,Yes,No,28307,Messer North Branch 5,Minard Run Oil Company,Not Listed,Expired Permit,Bradford Third,Not Applicable,Cattaraugus,Olean,Olean,H,Bradford,5/15/2015,11/3/2014,11/14/2014,,,,,,Application Received or Permit Issued,1,Vertical,9,NA,2500,-78.431748,42.007488,-78.431748,42.007488,0,0,0,0,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,5/15/2015
31-009-28308-00-00 ,No,Yes,No,28308,Messer North Branch 6,Minard Run Oil Company,Not Listed,Expired Permit,Bradford Third,Not Applicable,Cattaraugus,Olean,Olean,H,Bradford,5/15/2015,11/3/2014,11/14/2014,,,,,,Application Received or Permit Issued,1,Vertical,9,NA,2500,-78.430066,42.008364,-78.430066,42.008364,0,0,0,0,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,5/15/2015
31-009-28309-00-00 ,No,Yes,No,28309,DG-15,Drillers LLC,Not Listed,Expired Permit,Bradford Second,Not Applicable,Cattaraugus,Allegany,Knapp Creek,I,Bradford,7/7/2015,12/4/2014,1/7/2015,,,,,,Application Received or Permit Issued,1,Vertical,9,NA,2500,-78.513387,42.039433,-78.513387,42.039433,0,0,0,0,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,7/15/2015
31-009-28309-00-01 ,Yes,Yes,Yes,28309,DG-15,Dimes Energy GP Inc.,Oil Development,Active,Bradford Second,Chipmunk, Bradford 1st,2nd,3rd,Cattaraugus,Allegany,Knapp Creek,I,Bradford,5/8/2017,11/29/2016,12/14/2016,4/18/2017,4/20/2017,5/8/2017,,10/18/2017,Released,1,Vertical,9,NA,2450,-78.513387,42.039433,-78.513387,42.039433,1850,1850,0,1850,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28310-00-00 ,No,Yes,No,28310,DG-16,Drillers LLC,Not Listed,Expired Permit,Bradford Second,Not Applicable,Cattaraugus,Allegany,Knapp Creek,I,Bradford,7/7/2015,12/4/2014,1/7/2015,,,,,,Application Received or Permit Issued,1,Vertical,9,NA,2500,-78.512071,42.039766,-78.512071,42.039766,0,0,0,0,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,7/15/2015
31-009-28310-00-01 ,Yes,Yes,Yes,28310,DG-16,Dimes Energy GP Inc.,Oil Development,Active,Bradford Second,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Knapp Creek,I,Bradford,5/11/2017,11/29/2016,12/14/2016,4/24/2017,4/26/2017,5/11/2017,,10/24/2017,Released,1,Vertical,9,NA,2450,-78.512071,42.039766,-78.512071,42.039766,1850,1850,0,1850,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28311-00-00 ,No,Yes,No,28311,DG-17,Drillers LLC,Not Listed,Expired Permit,Bradford Second,Not Applicable,Cattaraugus,Allegany,Knapp Creek,I,Bradford,7/7/2015,12/4/2014,1/7/2015,,,,,,Application Received or Permit Issued,1,Vertical,9,NA,2500,-78.508761,42.03894,-78.508761,42.03894,0,0,0,0,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,10/16/2025
31-009-28311-00-01 ,Yes,Yes,Yes,28311,DG-17,Dimes Energy GP Inc.,Oil Development,Inactive,Bradford Second,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Knapp Creek,I,Bradford,6/12/2017,4/27/2017,5/3/2017,5/18/2017,5/19/2017,6/12/2017,,11/18/2017,Released,1,Vertical,9,NA,2450,-78.508761,42.03894,-78.508761,42.03894,1850,1850,0,1850,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28312-00-00 ,No,Yes,No,28312,DG-18,Drillers LLC,Not Listed,Expired Permit,Bradford Second,Not Applicable,Cattaraugus,Allegany,Knapp Creek,I,Bradford,7/7/2015,12/4/2014,1/7/2015,,,,,,Application Received or Permit Issued,1,Vertical,9,NA,2500,-78.50985,42.03914,-78.50985,42.03914,0,0,0,0,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,5/8/2017
31-009-28312-00-01 ,Yes,Yes,Yes,28312,DG-18,Dimes Energy GP Inc.,Oil Development,Active,Bradford Second,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Knapp Creek,I,Bradford,6/7/2017,4/27/2017,5/3/2017,5/10/2017,5/17/2017,6/7/2017,,11/10/2017,Released,1,Vertical,9,NA,2450,-78.50985,42.03914,-78.50985,42.03914,1850,1850,0,1850,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28318-00-00 ,Yes,Yes,Yes,28318,Kervin 12,Case Brothers Inc.,Oil Development,Active,Bradford Third,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Carrollton,Knapp Creek,G,Bradford,,2/17/2015,3/4/2015,6/2/2015,6/5/2015,6/25/2015,,12/2/2015,Released,1,Vertical,9,NA,1490,-78.602209,42.029654,-78.602209,42.029654,1500,1500,0,1500,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28319-00-00 ,Yes,Yes,Yes,28319,Kervin 14,Case Brothers Inc.,Oil Development,Active,Bradford Third,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Carrollton,Knapp Creek,G,Bradford,,2/17/2015,3/4/2015,5/27/2015,6/1/2015,6/30/2015,,11/27/2015,Released,1,Vertical,9,NA,1700,-78.602197,42.027841,-78.602197,42.027841,1710,1710,0,1710,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28320-00-00 ,Yes,Yes,Yes,28320,Kinley KIN-51,Vertical Energy Inc.,Oil Development,Active,Bradford & Chipmunk,Bradford & Chipmunk,Cattaraugus,Olean,Olean,D,Four Mile,,2/23/2015,3/11/2015,7/17/2015,7/21/2015,8/21/2015,,1/17/2016,Released,1,Vertical,9,NA,1850,-78.45873,42.0454,-78.45873,42.0454,1864,1864,0,1864,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28321-00-00 ,Yes,Yes,Yes,28321,Kinley KIN-52,Vertical Energy Inc.,Oil Development,Active,Bradford & Chipmunk,Bradford & Chipmunk,Cattaraugus,Olean,Olean,E,Four Mile,,2/23/2015,3/11/2015,6/1/2015,6/6/2015,8/27/2015,,12/1/2015,Released,1,Vertical,9,NA,1850,-78.45743,42.04557,-78.45743,42.04557,1859,1859,0,1859,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28322-00-00 ,Yes,Yes,Yes,28322,Kinley KIN-58,Vertical Energy Inc.,Oil Development,Active,Bradford & Chipmunk,Bradford & Chipmunk,Cattaraugus,Olean,Olean,D,Four Mile,,2/23/2015,3/11/2015,7/8/2015,7/16/2015,8/17/2015,,1/8/2016,Released,1,Vertical,9,NA,1850,-78.45975,42.04458,-78.45975,42.04458,1914,1914,0,1914,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28323-00-00 ,Yes,Yes,Yes,28323,Kinley KIN-59,Vertical Energy Inc.,Oil Development,Active,Bradford & Chipmunk,Bradford & Chipmunk,Cattaraugus,Olean,Olean,D,Four Mile,,2/23/2015,3/11/2015,7/3/2015,7/10/2015,8/12/2015,,1/3/2016,Released,1,Vertical,9,NA,1850,-78.46117,42.04457,-78.46117,42.04457,1910,1910,0,1910,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28324-00-00 ,Yes,Yes,Yes,28324,Kinley KIN-60,Vertical Energy Inc.,Oil Development,Active,Bradford & Chipmunk,Bradford & Chipmunk,Cattaraugus,Olean,Olean,D,Four Mile,,2/23/2015,3/11/2015,6/24/2015,7/2/2015,8/7/2015,,12/24/2015,Released,1,Vertical,9,NA,1850,-78.46264,42.04453,-78.46264,42.04453,1905,1905,0,1905,Oil Development,,,,,12/5/2025
31-009-28325-00-00 ,Yes,Yes,Yes,28325,Kinley KIN-61,Vertical Energy Inc.,Oil Development,Active,Bradford & Chipmunk,Bradford & Chipmunk,Cattaraugus,Olean,Olean,D,Four Mile,,2/23/2015,3/11/2015,6/19/2015,6/24/2015,7/23/2015,,12/19/2015,Released,1,Vertical,9,NA,1850,-78.46319,42.04351,-78.46319,42.04351,1783,1783,0,1783,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28326-00-00 ,Yes,Yes,Yes,28326,Kinley KIN-62,Vertical Energy Inc.,Oil Development,Active,Bradford & Chipmunk,Bradford & Chipmunk,Cattaraugus,Olean,Olean,D,Four Mile,,2/23/2015,3/11/2015,6/12/2015,6/18/2015,7/29/2015,,12/12/2015,Released,1,Vertical,9,NA,1850,-78.46186,42.04364,-78.46186,42.04364,1854,1854,0,1854,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28327-00-00 ,Yes,Yes,Yes,28327,Kinley KIN-63,Vertical Energy Inc.,Oil Development,Active,Bradford & Chipmunk,Bradford & Chipmunk,Cattaraugus,Olean,Olean,D,Four Mile,,2/23/2015,3/11/2015,6/9/2015,6/12/2015,8/4/2015,,12/9/2015,Released,1,Vertical,9,NA,1850,-78.46044,42.04366,-78.46044,42.04366,1917,1917,0,1917,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28328-00-00 ,Yes,Yes,Yes,28328,Burlingame 118,Burlingame Oil LLC,Oil Development,Active,Bradford Third,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Olean,D,Four Mile,,5/19/2015,6/10/2015,8/17/2015,8/24/2015,9/14/2015,,2/17/2016,Released,1,Vertical,9,NA,1753,-78.465654,42.057297,-78.465654,42.057297,1675,1675,0,1675,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28329-00-00 ,Yes,Yes,Yes,28329,Burlingame 119,Burlingame Oil LLC,Oil Development,Active,Bradford Third,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Olean,D,Four Mile,,5/19/2015,6/10/2015,6/18/2015,6/24/2015,8/26/2015,,12/18/2015,Released,1,Vertical,9,NA,1792,-78.464375,42.057846,-78.464375,42.057846,1792,1792,0,1792,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28330-00-00 ,Yes,Yes,Yes,28330,Burlingame 123,Burlingame Oil LLC,Oil Development,Active,Bradford Third,Chipmunk, Bradford 1st & 2nd,Cattaraugus,Allegany,Olean,D,Four Mile,,5/19/2015,6/10/2015,7/1/2015,7/13/2015,8/19/2015,,1/1/2016,Released,1,Vertical,9,NA,1768,-78.465223,42.058906,-78.465223,42.058906,1679,1679,0,1679,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28331-00-00 ,Yes,Yes,Yes,28331,Burlingame 124,Burlingame Oil LLC,Oil Development,Active,Bradford Third,Bradford 2nd & 3rd,Cattaraugus,Allegany,Olean,D,Four Mile,,5/19/2015,6/10/2015,7/27/2015,8/5/2015,8/31/2015,,1/27/2016,Released,1,Vertical,9,NA,1768,-78.466711,42.058744,-78.466711,42.058744,1650,1650,0,1650,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28332-00-00 ,Yes,Yes,Yes,28332,Burlingame 127,Burlingame Oil LLC,Oil Development,Active,Bradford Third,Bradford 2nd & 3rd,Cattaraugus,Allegany,Olean,D,Four Mile,,5/19/2015,6/10/2015,8/10/2015,8/14/2015,9/3/2015,,2/10/2016,Released,1,Vertical,9,NA,1709,-78.467177,42.057692,-78.467177,42.057692,1675,1675,0,1675,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28341-00-00 ,Yes,Yes,Yes,28341,DWEDGE-1,Drillers LLC,Oil Development,Active,Bradford Second,Chipmunk,Cattaraugus,Carrollton,Limestone,F,Bradford,,7/30/2015,4/13/2016,5/2/2016,5/4/2016,5/12/2016,,11/2/2016,Released,1,Vertical,9,NA,1900,-78.628531,42.044807,-78.628531,42.044807,1765,1765,0,1765,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28342-00-00 ,Yes,Yes,Yes,28342,DWEDGE-2,Drillers LLC,Oil Development,Active,Bradford Second,Chipmunk,Cattaraugus,Carrollton,Limestone,F,Bradford,,7/30/2015,4/13/2016,4/26/2016,4/29/2016,5/12/2016,,10/26/2016,Released,1,Vertical,9,NA,1900,-78.629846,42.044465,-78.629846,42.044465,1660,1660,0,1660,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28343-00-00 ,Yes,Yes,Yes,28343,DWEDGE-3,Drillers LLC,Oil Development,Active,Bradford Second,Chipmunk,Cattaraugus,Carrollton,Limestone,F,Bradford,,7/30/2015,4/13/2016,5/11/2016,5/16/2016,6/7/2016,,11/11/2016,Released,1,Vertical,9,NA,1900,-78.631315,42.044802,-78.631315,42.044802,935,935,0,935,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28344-00-00 ,Yes,Yes,Yes,28344,DWEDGE-4,Drillers LLC,Oil Development,Active,Bradford Second,Chipmunk,Cattaraugus,Carrollton,Limestone,F,Bradford,,7/30/2015,4/13/2016,5/5/2016,5/10/2016,6/1/2016,,11/5/2016,Released,1,Vertical,9,NA,1900,-78.631576,42.045649,-78.631576,42.045649,935,935,0,935,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28350-00-00 ,Yes,Yes,Yes,28350,DWEDGE 6,Drillers LLC,Oil Development,Active,Bradford Second,Chipmunk,Cattaraugus,Carrollton,Limestone,F,Bradford,,5/6/2016,5/25/2016,6/13/2016,6/15/2016,6/22/2016,,12/13/2016,Released,1,Vertical,9,NA,1500,-78.627336,42.045137,-78.627336,42.045137,981,981,0,981,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28351-00-00 ,No,Yes,No,28351,DWEDGE 7,Drillers LLC,Not Listed,Expired Permit,Bradford Second,Not Applicable,Cattaraugus,Carrollton,Limestone,F,Bradford,12/17/2016,5/6/2016,6/17/2016,,,,,,Application Received or Permit Issued,1,Vertical,9,NA,1500,-78.626304,42.045832,-78.626304,42.045832,0,0,0,0,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,1/11/2017
31-009-28352-00-00 ,Yes,Yes,Yes,28352,DWEDGE 8,Drillers LLC,Oil Development,Active,Bradford Second,Chipmunk,Cattaraugus,Carrollton,Limestone,F,Bradford,,5/6/2016,5/25/2016,6/27/2016,6/29/2016,7/6/2016,,12/27/2016,Released,1,Vertical,9,NA,1500,-78.628962,42.045778,-78.628962,42.045778,1023,1023,0,1023,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28353-00-00 ,Yes,Yes,Yes,28353,DWEDGE 9,Drillers LLC,Oil Development,Active,Bradford Second,Chipmunk,Cattaraugus,Carrollton,Limestone,F,Bradford,,5/6/2016,5/25/2016,6/16/2016,6/21/2016,6/29/2016,,12/16/2016,Released,1,Vertical,9,NA,1500,-78.630281,42.045424,-78.630281,42.045424,1002,1002,0,1002,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28354-00-00 ,Yes,Yes,Yes,28354,DWEDGE 10,Drillers LLC,Oil Development,Active,Bradford Second,Chipmunk,Cattaraugus,Carrollton,Limestone,F,Bradford,,5/6/2016,5/25/2016,6/22/2016,6/24/2016,7/6/2016,,12/22/2016,Released,1,Vertical,9,NA,1500,-78.630655,42.046434,-78.630655,42.046434,993,993,0,993,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28356-00-00 ,Yes,Yes,Yes,28356,Kinley KIN-53,Vertical Energy Inc.,Oil Development,Active,Bradford,Bradford & Chipmunk,Cattaraugus,Olean,Olean,E,Four Mile,,5/16/2016,5/25/2016,7/27/2016,7/29/2016,9/13/2016,,1/27/2017,Released,1,Vertical,9,NA,1900,-78.45612,42.04587,-78.45612,42.04587,1856,1856,0,1856,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28357-00-00 ,Yes,Yes,Yes,28357,Kinley KIN-56,Vertical Energy Inc.,Oil Development,Active,Bradford,Bradford & Chipmunk,Cattaraugus,Olean,Olean,E,Four Mile,,5/16/2016,5/25/2016,7/22/2016,7/25/2016,9/2/2016,,1/22/2017,Released,1,Vertical,9,NA,1900,-78.45639,42.04461,-78.45639,42.04461,1907,1907,0,1907,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28358-00-00 ,Yes,Yes,Yes,28358,Kinley KIN-57,Vertical Energy Inc.,Oil Development,Active,Bradford,Bradford & Chipmunk,Cattaraugus,Olean,Olean,E,Four Mile,,5/16/2016,5/25/2016,7/11/2016,7/13/2016,8/30/2016,,1/11/2017,Released,1,Vertical,9,NA,1900,-78.45801,42.04435,-78.45801,42.04435,1958,1958,0,1958,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28359-00-00 ,Yes,Yes,Yes,28359,Kinley KIN-64,Vertical Energy Inc.,Oil Development,Active,Bradford,Bradford & Chipmunk,Cattaraugus,Olean,Olean,D,Four Mile,,5/16/2016,5/25/2016,7/19/2016,7/21/2016,8/18/2016,,1/18/2017,Released,1,Vertical,9,NA,1900,-78.4591,42.04357,-78.4591,42.04357,1982,1982,0,1982,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28360-00-00 ,Yes,Yes,Yes,28360,Kinley KIN-65,Vertical Energy Inc.,Oil Development,Active,Bradford,Bradford & Chipmunk,Cattaraugus,Olean,Olean,E,Four Mile,,5/16/2016,5/25/2016,7/14/2016,7/19/2016,8/25/2016,,1/14/2017,Released,1,Vertical,9,NA,1900,-78.4574,42.0435,-78.4574,42.0435,2007,2007,0,2007,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28361-00-00 ,Yes,Yes,Yes,28361,Burlingame 10,Burlingame Oil LLC,Oil Development,Active,Bradford Third,Bradford Third,Cattaraugus,Allegany,Olean,D,Four Mile,7/12/2016,5/24/2016,6/8/2016,6/13/2016,6/27/2016,7/12/2016,,12/13/2016,Released,1,Vertical,9,NA,1200,-78.469997,42.063081,-78.469997,42.063081,1150,1150,0,1150,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28362-00-00 ,Yes,Yes,Yes,28362,DWEDGE-14,Drillers LLC,Oil Development,Active,Bradford Second,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Carrollton,Limestone,F,Bradford,,6/15/2016,7/8/2016,7/14/2016,7/18/2016,7/25/2016,,1/14/2017,Released,1,Vertical,9,NA,1995,-78.629445,42.047011,-78.629445,42.047011,1052,1052,0,1052,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28363-00-00 ,Yes,Yes,Yes,28363,DWEDGE-15,Drillers LLC,Oil Development,Active,Bradford Second,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Carrollton,Limestone,F,Bradford,,6/15/2016,7/8/2016,7/19/2016,7/21/2016,7/29/2016,,1/19/2017,Released,1,Vertical,9,NA,1995,-78.628393,42.04664,-78.628393,42.04664,1525,1525,0,1525,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28364-00-00 ,No,Yes,No,28364,DWEDGE-16,Drillers LLC,Not Listed,Expired Permit,Bradford Second,Not Applicable,Cattaraugus,Carrollton,Limestone,F,Bradford,1/8/2017,6/15/2016,7/8/2016,,,,,,Application Received or Permit Issued,1,Vertical,9,NA,1995,-78.62733,42.046098,-78.62733,42.046098,0,0,0,0,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,1/11/2017
31-009-28365-00-00 ,No,Yes,No,28365,DWEDGE-17,Drillers LLC,Not Listed,Expired Permit,Bradford Second,Not Applicable,Cattaraugus,Carrollton,Limestone,F,Bradford,1/8/2017,6/15/2016,7/8/2016,,,,,,Application Received or Permit Issued,1,Vertical,9,NA,1995,-78.625828,42.046848,-78.625828,42.046848,0,0,0,0,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,1/11/2017
31-009-28366-00-00 ,Yes,Yes,Yes,28366,DWEDGE-18,Drillers LLC,Oil Development,Active,Bradford Second,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Carrollton,Limestone,F,Bradford,8/5/2016,6/15/2016,7/8/2016,7/25/2016,7/27/2016,8/5/2016,,1/25/2017,Released,1,Vertical,9,NA,1995,-78.627231,42.047056,-78.627231,42.047056,1580,1580,0,1580,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28367-00-00 ,Yes,Yes,Yes,28367,DWEDGE-19,Drillers LLC,Oil Development,Active,Bradford Second,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Carrollton,Limestone,F,Bradford,8/10/2016,6/15/2016,7/8/2016,8/1/2016,8/3/2016,8/10/2016,,2/1/2017,Released,1,Vertical,9,NA,1995,-78.628597,42.047589,-78.628597,42.047589,1580,1580,0,1580,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28368-00-00 ,No,Yes,No,28368,DWEDGE-20,Drillers LLC,Not Listed,Expired Permit,Bradford Second,Not Applicable,Cattaraugus,Carrollton,Limestone,F,Bradford,1/8/2017,6/15/2016,7/8/2016,,,,,,Application Received or Permit Issued,1,Vertical,9,NA,1995,-78.629702,42.04794,-78.629702,42.04794,0,0,0,0,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,1/11/2017
31-009-28369-00-00 ,Yes,Yes,Yes,28369,DWEDGE-25,Drillers LLC,Oil Development,Converted to other well type,Bradford Second,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Carrollton,Limestone,F,Bradford,2/4/2019,6/15/2016,7/8/2016,8/4/2016,8/6/2016,8/18/2016,,2/4/2017,Released,1,Vertical,9,NA,2500,-78.626147,42.047575,-78.626147,42.047575,1707,1707,0,1707,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28369-00-01 ,Yes,Yes,Yes,28369,DWEDGE-25,Drillers LLC,Enhanced Oil Recovery - Injection,Active,Bradford Second,Not Applicable,Cattaraugus,Carrollton,Limestone,F,Bradford,2/4/2019,7/3/2018,12/28/2018,2/1/2019,2/1/2019,2/4/2019,,8/1/2019,Released,1,Vertical,9,NA,,-78.626161,42.04784,-78.626161,42.04784,1707,1707,0,1707,Enhanced Oil Recovery - Injection,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28370-00-00 ,Yes,Yes,Yes,28370,DWEDGE-26,Drillers LLC,Oil Development,Active,Bradford Second,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Carrollton,Knapp Creek,D,Bradford,8/24/2016,6/15/2016,7/8/2016,8/9/2016,8/11/2016,8/24/2016,,2/9/2017,Released,1,Vertical,9,NA,2500,-78.624846,42.048213,-78.624846,42.048213,1701,1701,0,1701,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28371-00-00 ,Yes,Yes,Yes,28371,DWEDGE-24,Drillers LLC,Oil Development,Active,Bradford Second,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Carrollton,Limestone,F,Bradford,8/31/2016,6/23/2016,8/4/2016,8/22/2016,8/24/2016,8/31/2016,,2/22/2017,Released,1,Vertical,9,NA,1995,-78.627426,42.048001,-78.627426,42.048001,1684,1684,0,1684,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28372-00-00 ,Yes,Yes,Yes,28372,Hill 21,ASOMEO LLC,Oil Development,Drilling Completed,Chipmunk,Bradford 2nd & 3rd,Cattaraugus,Carrollton,Knapp Creek,D,Chipmunk,9/7/2016,8/19/2016,8/31/2016,9/7/2016,9/9/2016,,,3/7/2017,Released,1,Vertical,9,NA,850,-78.607725,42.078784,-78.607725,42.078784,2126,2126,0,2126,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28373-00-00 ,No,Yes,No,28373,Hill 24,ASOMEO LLC,Not Listed,Expired Permit,Chipmunk,Not Applicable,Cattaraugus,Carrollton,Knapp Creek,D,Chipmunk,3/3/2017,8/19/2016,8/31/2016,,,,,,Application Received or Permit Issued,1,Vertical,9,NA,850,-78.607473,42.076682,-78.607473,42.076682,0,0,0,0,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,3/9/2017
31-009-28374-00-00 ,Yes,Yes,Yes,28374,Burlingame 09,Burlingame Oil LLC,Oil Development,Active,Bradford Third,Bradford Third,Cattaraugus,Allegany,Olean,D,Four Mile,12/2/2016,9/6/2016,9/22/2016,10/3/2016,10/18/2016,10/27/2016,,4/3/2017,Released,1,Vertical,9,NA,1236,-78.463861,42.063119,-78.463861,42.063119,1125,1125,0,1125,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28375-00-00 ,Yes,Yes,Yes,28375,DS-1,Vertical Energy Inc.,Oil Development,Inactive,Bradford Second,Chipmunk & Bradford 2nd,Cattaraugus,Carrollton,Knapp Creek,D,Bradford,12/31/2024,9/13/2016,9/29/2016,11/9/2016,11/26/2016,6/12/2024,,5/9/2017,Released,1,Vertical,9,NA,1995,-78.6066,42.05199,-78.6066,42.05199,1997,1997,0,1997,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
