   API Well Number, Well Name, Operator Name,Year,OIL (Bbls),GAS (Mcf),WATER (Bbls),Months in Production,Well Type, 
   31-013-11616-00-00  ,  Tarbox 358  ,  Greenway Energy LLC  ,1999,0.00,914.00,10.00,12, GD , 
   31-013-18648-00-00  ,  Tarr 1  ,  PPP Future Development Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-18649-00-00  ,  Tarr 2  ,  PPP Future Development Inc.  ,1999,0.00,333.00,0.00,12, GD , 
   31-013-12951-00-00  ,  Taylor 1  ,  Greenway Energy LLC  ,1999,0.00,1678.00,0.00,12, GD , 
   31-121-17230-00-00  ,  Taylor Farms 117  ,  PXG Energy LLC  ,1999,0.00,1661.00,0.00,12, GD , 
   31-121-17231-00-00  ,  Taylor Farms 118  ,  PXG Energy LLC  ,1999,0.00,1631.00,0.00,12, GD , 
   31-121-17232-00-00  ,  Taylor Farms 119  ,  PXG Energy LLC  ,1999,0.00,3931.00,0.00,12, GD , 
   31-121-17233-00-00  ,  Taylor Farms 121  ,  PXG Energy LLC  ,1999,0.00,4670.00,45.00,12, GD , 
   31-121-17292-00-00  ,  Taylor Farms 4-Lrc120  ,  R. W. Taylor & Sons Inc.  ,1999,0.00,100.00,0.00,12, GD , 
   31-029-16522-00-00  ,  Taylor; R  ,  Stedman Energy Inc.  ,1999,0.00,1606.00,0.00,12, GD , 
   31-013-22095-00-00  ,  Tederous; E 1  ,  Greenway Energy LLC  ,1999,0.00,3207.00,0.00,12, GD , 
   31-029-20062-00-00  ,  Telaak 1  ,  Cotton Well Drilling Company Inc.  ,1999,0.00,597.00,50.00,9, GD , 
   31-029-22454-00-00  ,  Telaak; R 1  ,  Greenway Energy LLC  ,1999,0.00,2153.00,0.00,12, GD , 
   31-029-14306-00-00  ,  Temple 1  ,  O'Gorman Kevin  ,1999,0.00,0.00,0.00,12, GD , 
   31-029-18899-00-00  ,  Temple 2  ,  Bellomo David and Leah  ,1999,0.00,0.00,0.00,12, GD , 
   31-013-18877-00-00  ,  Ten Buffalo St 6336  ,  Nucomer Energy LLC  ,1999,0.00,1536.00,66.00,12, GD , 
   31-013-12766-00-00  ,  Tenhuisen 1  ,  Greenway Energy LLC  ,1999,0.00,1553.00,0.00,12, GD , 
   31-013-12770-00-00  ,  Tenhuisen 2  ,  Greenway Energy LLC  ,1999,0.00,1910.00,0.00,12, GD , 
   31-013-12771-00-00  ,  Tenhuisen 3  ,  Greenway Energy LLC  ,1999,0.00,643.00,0.00,12, GD , 
   31-013-19743-00-00  ,  Tenhuisen; P 1  ,  Greenway Energy LLC  ,1999,0.00,1739.00,0.00,12, GD , 
   31-013-19738-00-00  ,  Tenhuisen; P 2  ,  Greenway Energy LLC  ,1999,0.00,496.00,0.00,12, GD , 
   31-013-18758-00-00  ,  Tenpas 1  ,  PPP Future Development Inc.  ,1999,0.00,347.00,0.00,12, GD , 
   31-013-18066-00-00  ,  Tenpas 2  ,  PPP Future Development Inc.  ,1999,0.00,224.00,0.00,12, GD , 
   31-013-18757-00-00  ,  Tenpas 3  ,  PPP Future Development Inc.  ,1999,0.00,1315.00,0.00,12, GD , 
   31-013-18924-00-00  ,  Tenpas 4  ,  PPP Future Development Inc.  ,1999,0.00,702.00,0.00,12, GD , 
   31-013-18509-00-00  ,  Tenpas; W 1  ,  Greenway Energy LLC  ,1999,0.00,1118.00,0.00,12, GD , 
   31-013-15682-00-00  ,  Terry 1  ,  GFS Energy Inc.  ,1999,0.00,284.00,0.00,7, GD , 
   31-013-15683-00-00  ,  Terry 2  ,  GFS Energy Inc.  ,1999,0.00,457.00,30.00,11, GD , 
   31-013-18592-00-00  ,  Terry; L 1  ,  Greenway Energy LLC  ,1999,0.00,1156.00,0.00,12, GD , 
   31-013-18650-00-00  ,  Terry; L 4  ,  Greenway Energy LLC  ,1999,0.00,1727.00,0.00,12, GD , 
   31-013-17771-00-00  ,  Terry/Siuta 1  ,  Greenway Energy LLC  ,1999,289.00,10167.00,783.00,12, OD , 
   31-013-10772-00-00  ,  Teufel 169  ,  Greenway Energy LLC  ,1999,0.00,2369.00,71.00,12, GD , 
   31-013-19115-00-00  ,  Tewinkle; E 1  ,  Great Lakes Energy Partners  ,1999,0.00,0.00,0.00,12, GD , 
   31-037-13568-00-00  ,  Thater 14  ,  PXG Energy LLC  ,1999,0.00,2468.00,0.00,12, GD , 
   31-037-14526-00-00  ,  Thater 53  ,  PXG Energy LLC  ,1999,0.00,3233.00,0.00,12, GD , 
   31-029-14262-00-00  ,  Thayer 1  ,  Christian Airmen Incorporated  ,1999,0.00,200.00,0.00,12, GD , 
   31-037-21316-00-00  ,  Thayer; C & G 1  ,  United States Gypsum Company  ,1999,0.00,281.00,45.00,11, GD , 
   31-029-19781-00-00  ,  Theal-Luders 1  ,  Stedman Energy Inc.  ,1999,0.00,600.00,0.00,12, GD , 
   31-013-01526-00-00  ,  Theis(S Crino)1984-I  ,  Erebor Resources LLC  ,1999,0.00,11392.00,76.00,12, GD , 
   31-013-21160-00-00  ,  Theis; E 1  ,  Greenway Energy LLC  ,1999,0.00,12.00,0.00,12, GD , 
   31-029-21887-00-00  ,  Thiel 1  ,  Pan Energy Company Inc.  ,1999,0.00,1419.00,0.00,6, GD , 
   31-013-00759-00-00  ,  Thies (Maggio) 2003-I  ,  Seneca Resources Corporation  ,1999,0.00,3255.00,7.00,12, GD , 
   31-013-66419-00-00  ,  Thies 2007-I  ,  Seneca Resources Corporation  ,1999,0.00,1601.00,17.00,12, GD , 
   31-029-18232-00-00  ,  Thomas 1  ,  JKR Development LLC  ,1999,0.00,987.00,0.00,12, GD , 
   31-029-13955-00-00  ,  Thomas J 1  ,  Stedman Energy Inc.  ,1999,0.00,1988.00,10.00,12, GD , 
   31-029-12757-00-00  ,  Thomas Milius 1  ,  Stedman Energy Inc.  ,1999,0.00,553.00,0.00,12, GD , 
   31-029-18634-00-00  ,  Thomas Milius 4  ,  Stedman Energy Inc.  ,1999,0.00,2326.00,6.00,12, GD , 
   31-013-17682-00-00  ,  Thompson 1  ,  PPP Future Development Inc.  ,1999,0.00,1682.00,11.00,9, GD , 
   31-037-19547-00-00  ,  Thompson 1a  ,  United States Gypsum Company  ,1999,0.00,582.00,0.00,12, GD , 
   31-013-11407-00-00  ,  Thompson 243  ,  Greenway Energy LLC  ,1999,0.00,3157.00,34.00,12, GD , 
   31-013-14329-00-00  ,  Thompson 3100  ,  Eagle Oil Field Supply Inc.  ,1999,0.00,789.00,0.00,12, GD , 
   31-013-14330-00-00  ,  Thompson 3101  ,  Wildlife Management Group LLC  ,1999,0.00,739.00,0.00,12, GD , 
   31-013-14614-00-00  ,  Thompson 3103  ,  Cotton Well Drilling Company Inc.  ,1999,0.00,1494.00,75.00,12, GD , 
   31-013-14338-00-00  ,  Thompson 3104  ,  Wildlife Management Group LLC  ,1999,0.00,207.00,0.00,12, GD , 
   31-013-14339-00-00  ,  Thompson 3105  ,  Wildlife Management Group LLC  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-14869-00-00  ,  Thompson 3162  ,  Stedman Energy Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-14494-00-00  ,  Thompson 581  ,  Greenway Energy LLC  ,1999,0.00,2908.00,28.00,12, GD , 
   31-013-20799-00-00  ,  Thompson; F 1  ,  Pan Energy Company Inc.  ,1999,0.00,5056.00,180.00,12, GD , 
   31-013-20945-00-00  ,  Thompson; N 1  ,  Greenway Energy LLC  ,1999,0.00,265.00,0.00,12, GD , 
   31-013-21190-00-00  ,  Thorp; D 1  ,  Greenway Energy LLC  ,1999,0.00,215.00,0.00,12, GD , 
   31-013-21219-00-00  ,  Thorp; D 2  ,  Greenway Energy LLC  ,1999,0.00,1489.00,0.00,12, GD , 
   31-013-12842-00-00  ,  Thorpe 1  ,  Brown William G. III  ,1999,0.00,0.00,0.00,12, GD , 
   31-013-18568-00-00  ,  Thorpe 675  ,  Greenway Energy LLC  ,1999,0.00,2987.00,2.00,12, GD , 
   31-013-19822-00-00  ,  Thule/Bly 297  ,  PXG Energy LLC  ,1999,0.00,18730.00,0.00,12, GD , 
   31-037-09344-00-00  ,  Thurber 1  ,  United States Gypsum Company  ,1999,0.00,1298.00,0.00,12, GD , 
   31-011-11587-00-00  ,  Thurston 3  ,  OI Auburn Inc.  ,1999,0.00,761.00,0.00,12, GD , 
   31-011-13563-00-00  ,  Thurston T108-8  ,  OI Auburn Inc.  ,1999,0.00,939.00,0.00,12, GD , 
   31-013-11308-00-00  ,  Ticknor 1199  ,  Greenway Energy LLC  ,1999,0.00,0.00,0.00,0, GD , 
   31-107-17788-00-00  ,  Tiffany 1  ,  Tiffany Glenn O  ,1999,0.00,0.00,0.00,12, GD , 
   31-013-14403-00-00  ,  Timber Products  ,  Cotton Well Drilling Company Inc.  ,1999,0.00,4250.00,155.00,12, GD , 
   31-013-16835-00-00  ,  Tingue 1  ,  Cotton Well Drilling Company Inc.  ,1999,0.00,91.00,0.00,12, GD , 
   31-009-16209-00-00  ,  Tingue; P 1  ,  Greenway Energy LLC  ,1999,0.00,5904.00,0.00,12, GD , 
   31-009-21114-00-00  ,  Titus 1a  ,  PPP Future Development Inc.  ,1999,0.00,2653.00,0.00,12, GD , 
   31-121-21920-00-00  ,  Titus Brothers 1  ,  PXG Energy LLC  ,1999,0.00,0.00,0.00,0, GD , 
   31-121-22046-00-00  ,  Titus Brothers 3  ,  PXG Energy LLC  ,1999,0.00,0.00,0.00,0, GD , 
   31-121-22042-00-00  ,  Titus Brothers 4  ,  PXG Energy LLC  ,1999,0.00,0.00,0.00,0, GD , 
   31-029-13952-00-00  ,  Tmv 1  ,  Stedman Energy Inc.  ,1999,0.00,1370.00,42.00,12, GD , 
   31-029-13953-00-00  ,  Tmv 2  ,  Stedman Energy Inc.  ,1999,0.00,1536.00,0.00,12, GD , 
   31-029-13954-00-00  ,  Tmv 3  ,  Stedman Energy Inc.  ,1999,0.00,1929.00,0.00,12, GD , 
   31-029-20873-00-00  ,  Tom Cat 1  ,  Weil Resources Inc.  ,1999,66.00,66.00,0.00,12, OD , 
   31-121-17189-00-00  ,  Tomar Meadows 1  ,  United States Gypsum Company  ,1999,0.00,294.00,20.00,12, GD , 
   31-009-18540-00-00  ,  Tomaszewski 1  ,  Greenway Energy LLC  ,1999,0.00,154.00,0.00,12, GD , 
   31-009-19703-00-00  ,  Tomaszewski 2  ,  Greenway Energy LLC  ,1999,0.00,1619.00,0.00,12, GD , 
   31-099-19467-00-00  ,  Tompkins 1 (4075)  ,  Greenway Energy LLC  ,1999,0.00,5370.00,86.00,12, GD , 
   31-013-18821-00-00  ,  Tompkins A 1  ,  PPP Future Development Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-21139-00-00  ,  Tompkins; R 1  ,  Greenway Energy LLC  ,1999,0.00,1290.00,0.00,12, GD , 
   31-013-15950-00-00  ,  Tompsett 1  ,  PPP Future Development Inc.  ,1999,0.00,2820.00,230.00,12, GD , 
   31-013-16051-00-00  ,  Tompsett 2  ,  PPP Future Development Inc.  ,1999,0.00,157.00,0.00,12, GD , 
   31-013-19733-00-00  ,  Tompsett Unit 4  ,  PPP Future Development Inc.  ,1999,29.00,0.00,585.00,11, OD , 
   31-013-13899-00-00  ,  Tony's Fee 2  ,  Four Winds of Lake Erie LLC  ,1999,0.00,4710.00,0.00,12, GD , 
   31-121-17997-00-00  ,  Topor 1  ,  United States Gypsum Company  ,1999,0.00,526.00,40.00,12, GD , 
   31-037-17516-00-00  ,  Torcello 1  ,  Share Gas  ,1999,0.00,300.00,0.00,12, GD , 
   31-013-16061-00-00  ,  Torrey; B 1  ,  PPP Future Development Inc.  ,1999,0.00,0.00,0.00,0, OD , 
   31-013-12278-00-00  ,  Town 463  ,  Greenway Energy LLC  ,1999,0.00,753.00,0.00,11, GD , 
   31-013-12233-00-00  ,  Town 466  ,  Greenway Energy LLC  ,1999,0.00,4112.00,20.00,12, GD , 
   31-013-20895-00-00  ,  Town of Clymer 6732  ,  Greenway Energy LLC  ,1999,679.00,0.00,955.00,10, OD , 
   31-029-21825-00-00  ,  Town of Hamburg 1  ,  Greenway Energy LLC  ,1999,0.00,1077.00,0.00,12, GD , 
   31-029-22107-00-00  ,  Town of Hamburg 2  ,  Greenway Energy LLC  ,1999,0.00,1335.00,0.00,12, GD , 
   31-013-11552-00-00  ,  Town of Sheridan 1242  ,  Greenway Energy LLC  ,1999,0.00,0.00,0.00,0, GD , 
   31-029-18253-00-00  ,  Town Park  ,  Stedman Energy Inc.  ,1999,0.00,686.00,0.00,12, GD , 
   31-029-20905-00-00  ,  Townsend 1  ,  Greenway Energy LLC  ,1999,0.00,11231.00,0.00,12, GD , 
   31-011-22810-00-00  ,  Townsend 1-14  ,  RSE Partners-I L.P.  ,1999,0.00,0.00,0.00,0, GD , 
   31-029-20976-00-00  ,  Townsend Unit 2  ,  Shelex Drilling Inc.  ,1999,0.00,11508.00,0.00,12, GD , 
   31-121-16017-00-00  ,  Tozier 1  ,  United States Gypsum Company  ,1999,0.00,1802.00,0.00,12, GD , 
   31-029-22382-00-00  ,  Trask Brothers 1  ,  Greenway Energy LLC  ,1999,0.00,1237.00,0.00,12, GD , 
   31-013-11111-00-00  ,  Travis 143  ,  Greenway Energy LLC  ,1999,0.00,1994.00,0.00,12, GD , 
   31-029-15534-00-00  ,  Trefts 2  ,  Schreiner Oil and Gas Inc.  ,1999,0.00,460.00,0.00,12, GD , 
   31-029-15313-00-00  ,  Trefts 824  ,  Schreiner Oil and Gas Inc.  ,1999,0.00,460.00,0.00,12, GD , 
   31-013-15371-00-00  ,  Trejchel; W 1  ,  Greenway Energy LLC  ,1999,0.00,291.00,0.00,12, GD , 
   31-013-15645-00-00  ,  Tri Val 1  ,  PPP Future Development Inc.  ,1999,0.00,181.00,0.00,12, GD , 
   31-013-16251-00-00  ,  Tri Val 2  ,  PPP Future Development Inc.  ,1999,0.00,180.00,0.00,12, GD , 
   31-013-15655-00-00  ,  Tri Val 3  ,  PPP Future Development Inc.  ,1999,0.00,181.00,1.00,12, GD , 
   31-013-15656-00-00  ,  Tri Val 4  ,  PPP Future Development Inc.  ,1999,0.00,180.00,2.00,12, GD , 
   31-013-19924-00-00  ,  Trico Unit 1  ,  PPP Future Development Inc.  ,1999,0.00,35.00,50.00,12, GD , 
   31-029-18787-00-00  ,  Troidl 1  ,  Turnbull Gas LLC  ,1999,0.00,371.00,0.00,10, GD , 
   31-009-17982-00-00  ,  Trombley-Young 6250  ,  Seneca Resources Corporation  ,1999,0.00,320.00,6.00,12, GD , 
   31-013-12654-00-00  ,  True Temper 1  ,  Muldowney Development Inc.  ,1999,0.00,2055.00,38.00,12, GD , 
   31-013-16683-00-00  ,  Trump 637  ,  Greenway Energy LLC  ,1999,0.00,4671.00,0.00,12, GD , 
   31-013-16682-00-00  ,  Trump 639  ,  Greenway Energy LLC  ,1999,0.00,2709.00,6.00,12, GD , 
   31-037-04175-00-00  ,  Trybuskiewicz 1  ,  Reserve Gas Company Inc.  ,1999,0.00,655.00,0.00,12, GD , 
   31-037-05542-00-00  ,  Trybuskiewicz 2  ,  Alden Aurora Gas Company Inc.  ,1999,0.00,678.00,0.00,12, GD , 
   31-051-04186-00-00  ,  Tryon N851  ,  PPP Future Development Inc.  ,1999,0.00,617.00,0.00,12, GD , 
   31-029-19222-00-00  ,  Tuczapski; J 1  ,  Greenway Energy LLC  ,1999,0.00,2655.00,0.00,12, GD , 
   31-029-15688-00-00  ,  Turnbull 1  ,  Stedman Energy Inc.  ,1999,0.00,951.00,75.00,12, GD , 
   31-029-16449-00-00  ,  Turnbull Unit 1  ,  Stedman Energy Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-13893-00-00  ,  Turney; M 1  ,  Greenway Energy LLC  ,1999,0.00,300.00,0.00,12, GD , 
   31-029-20243-00-00  ,  Turton J 1  ,  Cotton Well Drilling Company Inc.  ,1999,0.00,25.00,0.00,2, GD , 
   31-029-20240-00-00  ,  Turton J 2  ,  Cotton Well Drilling Company Inc.  ,1999,0.00,47.00,0.00,6, GD , 
   31-029-20235-00-00  ,  Turton; B. 1  ,  Cotton Well Drilling Company Inc.  ,1999,0.00,53.00,0.00,5, GD , 
   31-029-20389-00-00  ,  Turton; B. 2  ,  Cotton Well Drilling Company Inc.  ,1999,0.00,103.00,0.00,8, GD , 
   31-009-23243-00-00  ,  Tussing 1  ,  Greenway Energy LLC  ,1999,0.00,1179.00,0.00,12, GD , 
   31-009-23244-00-00  ,  Tussing 2  ,  Greenway Energy LLC  ,1999,0.00,10028.00,0.00,12, GD , 
   31-029-03010-00-00  ,  Twin Creek 1  ,  Giras Daniel F.  ,1999,0.00,0.00,0.00,12, GD , 
   31-029-60623-00-00  ,  Twin Creek 2  ,  Schaefer Donald  ,1999,0.00,0.00,0.00,12, GD , 
   31-029-60622-00-00  ,  Twin Creek 3  ,  Karalus Robert E.  ,1999,0.00,0.00,0.00,0, GD , 
   31-121-20841-00-00  ,  Tys; C. 1  ,  United States Gypsum Company  ,1999,0.00,4219.00,20.00,12, GD , 
   31-037-20687-00-00  ,  U S Gypsum Co 2  ,  United States Gypsum Company  ,1999,0.00,1481.00,0.00,12, GD , 
   31-009-17021-00-00  ,  Uhl 1 C  ,  Stedman Energy Inc.  ,1999,0.00,665.00,0.00,12, GD , 
   31-009-18662-00-00  ,  Ulmer; G. 1  ,  PPP Future Development Inc.  ,1999,0.00,5154.00,40.00,12, GD , 
   31-029-19804-00-00  ,  Ulrich 1  ,  Ulrich William J. Jr. & Connie K.  ,1999,0.00,42.00,0.00,12, GD , 
   31-013-18228-00-00  ,  Ulrich 5  ,  Pecuch Robert D. & Patricia B.  ,1999,0.00,521.00,0.00,12, GD , 
   31-013-18850-00-00  ,  Ulrich Drilling Unit 4  ,  Universal Resources Holdings Inc.  ,1999,0.00,1212.00,0.00,12, GD , 
   31-011-17593-00-00  ,  Union Springs Acdy 2  ,  The NY Conf. Assoc. of Seventh-day Adventists  ,1999,0.00,3924.00,0.00,12, GD , 
   31-013-20328-00-00  ,  United Church of Christ1  ,  P&H Gas LLC  ,1999,0.00,3970.00,40.00,12, GD , 
   31-121-17679-00-00  ,  Unselt 1  ,  United States Gypsum Company  ,1999,0.00,2578.00,0.00,12, GD , 
   31-029-14542-00-00  ,  Upshur 1  ,  Stedman Energy Inc.  ,1999,0.00,1767.00,5.00,11, GD , 
   31-067-02379-00-00  ,  Upson  ,  Bartlett Dennis G.  ,1999,0.00,0.00,0.00,12, GD , 
   31-037-17490-00-00  ,  Urquhart 1  ,  PPP Future Development Inc.  ,1999,0.00,690.00,0.00,7, GD , 
   31-011-12932-00-00  ,  USA 1  ,  The NY Conf. Assoc. of Seventh-day Adventists  ,1999,0.00,1539.00,0.00,12, GD , 
   31-037-15252-00-00  ,  Usg 1  ,  United States Gypsum Company  ,1999,0.00,853.00,20.00,12, GD , 
   31-013-22164-00-00  ,  Utter 7317  ,  Seneca Resources Corporation  ,1999,0.00,2568.00,43.00,12, GD , 
   31-099-19465-00-00  ,  Utzman 1 (4076)  ,  Greenway Energy LLC  ,1999,0.00,8678.00,307.00,12, GD , 
   31-013-17688-00-00  ,  V Mead 1  ,  PPP Future Development Inc.  ,1999,0.00,200.00,0.00,12, GD , 
   31-013-17689-00-00  ,  V Mead 2  ,  PPP Future Development Inc.  ,1999,0.00,2095.00,0.00,12, GD , 
   31-013-17690-00-00  ,  V Mead 3  ,  PPP Future Development Inc.  ,1999,0.00,2396.00,5.00,12, GD , 
   31-013-15977-00-00  ,  V Nelson 1  ,  PPP Future Development Inc.  ,1999,0.00,119.00,0.00,12, GD , 
   31-009-16719-00-00  ,  V. Stankey 1  ,  Greenway Energy LLC  ,1999,0.00,7810.00,0.00,12, GD , 
   31-029-16292-00-00  ,  Vacco 1  ,  Stedman Energy Inc.  ,1999,0.00,968.00,0.00,12, GD , 
   31-029-04855-00-00  ,  Vacco 2365-I  ,  PPP Future Development Inc.  ,1999,0.00,582.00,58.00,12, GD , 
   31-029-16448-00-00  ,  Vacco Unit 1  ,  Stedman Energy Inc.  ,1999,0.00,486.00,0.00,12, GD , 
   31-029-20230-00-00  ,  Vacco-Renaldo 1  ,  Stedman Energy Inc.  ,1999,0.00,167.00,0.00,6, GD , 
   31-029-20196-00-00  ,  Vacco-Renaldo Unit 2  ,  Stedman Energy Inc.  ,1999,0.00,2626.00,0.00,6, GD , 
   31-013-18418-00-00  ,  Vaillancourt 1b  ,  PPP Future Development Inc.  ,1999,0.00,1553.00,0.00,12, GD , 
   31-029-15430-00-00  ,  Valentine 1  ,  Stedman Energy Inc.  ,1999,0.00,5080.00,2.00,10, GD , 
   31-029-19939-00-00  ,  Valentine 2  ,  Stedman Energy Inc.  ,1999,0.00,208.00,0.00,6, GD , 
   31-013-16045-00-00  ,  Van Buren Point 1  ,  PPP Future Development Inc.  ,1999,0.00,302.00,0.00,12, GD , 
   31-009-16785-00-00  ,  Van Curen 1  ,  Stedman Energy Inc.  ,1999,0.00,1008.00,0.00,12, GD , 
   31-037-03092-00-00  ,  Van Curen 1872-I  ,  Seneca Resources Corporation  ,1999,0.00,1009.00,3.00,12, GD , 
   31-069-04090-00-00  ,  van Dyke; L 6674  ,  Greenway Energy LLC  ,1999,0.00,8927.00,0.00,12, GD , 
   31-009-16927-00-00  ,  Van Etten C 1  ,  Greenway Energy LLC  ,1999,0.00,1666.00,0.00,12, GD , 
   31-009-16928-00-00  ,  Van Etten C 2a  ,  Greenway Energy LLC  ,1999,0.00,3293.00,0.00,12, GD , 
   31-009-17794-00-00  ,  Van Etten L 1  ,  Greenway Energy LLC  ,1999,0.00,730.00,0.00,12, GD , 
   31-013-18081-00-00  ,  Van Ord 2  ,  Pan Energy Company Inc.  ,1999,0.00,62.00,0.00,12, GD , 
   31-009-66446-00-00  ,  Van Vleck 1679-I  ,  Erebor Resources LLC  ,1999,0.00,1146.00,8.00,12, GD , 
   31-009-18499-00-00  ,  Van Wert-Hitchcock Unit 1  ,  Stedman Energy Inc.  ,1999,0.00,460.00,0.00,12, GD , 
   31-003-66428-00-00  ,  VanCampen 1 SC-493 (2315-I)  ,  National Fuel Gas Supply Corporation  ,1999,0.00,9784.00,0.00,12, GD , 
   31-003-66429-00-00  ,  VanCampen SC-502 (2316)  ,  National Fuel Gas Supply Corporation  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-14884-00-00  ,  Vanden Bosch 609  ,  Greenway Energy LLC  ,1999,0.00,1174.00,22.00,12, GD , 
   31-009-10962-00-00  ,  Vanderbosch R A + M 1  ,  PPP Future Development Inc.  ,1999,0.00,0.00,0.00,12, GD , 
   31-013-14309-00-00  ,  Vanderwark 6662  ,  Greenridge Oil Company LLC  ,1999,0.00,861.00,0.00,12, GD , 
   31-013-11604-00-00  ,  Vandette 305  ,  Greenway Energy LLC  ,1999,0.00,226.00,0.00,12, GD , 
   31-013-11605-00-00  ,  Vandette 339  ,  Greenway Energy LLC  ,1999,0.00,2951.00,9.00,12, GD , 
   31-013-11751-00-00  ,  Vandette 356  ,  Greenway Energy LLC  ,1999,0.00,1826.00,0.00,10, GD , 
   31-013-11894-00-00  ,  Vandette 419  ,  Greenway Energy LLC  ,1999,0.00,1721.00,12.00,12, GD , 
   31-013-11913-00-00  ,  Vandette 439  ,  PPP Future Development Inc.  ,1999,0.00,0.00,0.00,12, GD , 
   31-013-16962-00-00  ,  Vandette Ee10  ,  Cotton Well Drilling Company Inc.  ,1999,0.00,90.00,0.00,5, GD , 
   31-003-60354-00-00  ,  Vanfleet (Brown) 2112  ,  Alma Gas Company Inc.  ,1999,0.00,132.00,0.00,12, GD , 
   31-003-60355-00-00  ,  Vanfleet (Crittenden) 2113  ,  Alma Gas Company Inc.  ,1999,0.00,12.00,0.00,12, GD , 
   31-029-13880-00-00  ,  Vanice 1  ,  Field Service Inc.  ,1999,0.00,200.00,0.00,12, GD , 
   31-029-22455-00-00  ,  Vankuran; E 2  ,  Greenway Energy LLC  ,1999,0.00,3003.00,0.00,12, GD , 
   31-029-22441-00-00  ,  Vankuren E 1  ,  Greenway Energy LLC  ,1999,0.00,2948.00,0.00,12, GD , 
   31-099-13676-00-00  ,  Vannostrand 4035  ,  Greenway Energy LLC  ,1999,0.00,6602.00,248.00,12, GD , 
   31-013-22144-00-00  ,  Vanord 1  ,  Stedman Energy Inc.  ,1999,0.00,35.00,0.00,12, GD , 
   31-013-12078-00-00  ,  Vanrensselaer 1304  ,  Greenway Energy LLC  ,1999,0.00,1791.00,221.00,12, GD , 
   31-013-18005-00-00  ,  Vanstrom 1  ,  Vanstrom Douglas  ,1999,0.00,450.00,0.00,12, GD , 
   31-013-14636-00-00  ,  Vastagh 3142  ,  PPP Future Development Inc.  ,1999,0.00,2107.00,0.00,12, GD , 
   31-013-11199-00-00  ,  Vastola 227  ,  Greenway Energy LLC  ,1999,0.00,1292.00,45.00,12, GD , 
   31-009-14502-00-00  ,  Vedder Goodemote 1703-I  ,  Seneca Resources Corporation  ,1999,0.00,721.00,5.00,12, GD , 
   31-013-01477-00-00  ,  Vellone 2012-I  ,  Seneca Resources Corporation  ,1999,0.00,81.00,8.00,3, GD , 
   31-011-19665-00-00  ,  Ventafido 1 (434-1)  ,  Greenway Energy LLC  ,1999,0.00,3859.00,0.00,12, GD , 
   31-029-14271-00-00  ,  Vereerstraeten 1  ,  Stedman Energy Inc.  ,1999,0.00,1579.00,0.00,12, GD , 
   31-013-11559-00-00  ,  Verga 1  ,  Greenway Energy LLC  ,1999,0.00,1876.00,0.00,12, GD , 
   31-013-11732-00-00  ,  Vergith 1  ,  PPP Future Development Inc.  ,1999,0.00,2066.00,434.00,12, GD , 
   31-013-11900-00-00  ,  Verhague 426  ,  Greenway Energy LLC  ,1999,0.00,1072.00,6.00,12, GD , 
   31-013-15367-00-00  ,  Vernon; L 1  ,  Greenway Energy LLC  ,1999,0.00,103.00,0.00,12, GD , 
   31-013-15368-00-00  ,  Vernon; L 2  ,  Greenway Energy LLC  ,1999,0.00,518.00,0.00,12, GD , 
   31-013-60336-00-00  ,  Verton 2028-I  ,  Erebor Resources LLC  ,1999,0.00,1148.00,64.00,12, GD , 
   31-013-11162-00-00  ,  Vettenburg 223  ,  Greenway Energy LLC  ,1999,0.00,1706.00,14.00,12, GD , 
   31-013-21878-00-00  ,  Vetter 1  ,  NY-Penn Exploration Inc  ,1999,0.00,931.00,0.00,12, GD , 
   31-013-22561-00-00  ,  VFD 1  ,  PPP Future Development Inc.  ,1999,0.00,0.00,70.00,0, GD , 
   31-029-16451-00-00  ,  Vfw 1  ,  Eden VFW Post No 8265  ,1999,0.00,0.00,0.00,12, GD , 
   31-013-11272-00-00  ,  Vicary 236  ,  Greenway Energy LLC  ,1999,0.00,1925.00,10.00,12, GD , 
   31-009-16864-00-00  ,  Vick; D 1  ,  Greenway Energy LLC  ,1999,0.00,2812.00,0.00,12, GD , 
   31-029-04663-00-00  ,  Victor 1  ,  JFS Energy Enterprises LLC  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-15017-00-00  ,  Vidal 1-3148  ,  Stedman Energy Inc.  ,1999,0.00,1506.00,285.00,12, GD , 
   31-029-14455-00-00  ,  Vigneron 1-834  ,  Schreiner Oil and Gas Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-14154-00-00  ,  Vilardo 1  ,  Vilardo Farms LLC  ,1999,0.00,369.00,0.00,12, GD , 
   31-013-14155-00-00  ,  Vilardo 2  ,  Vilardo Farms LLC  ,1999,0.00,369.00,0.00,12, GD , 
   31-013-14156-00-00  ,  Vilardo 3  ,  Vilardo Farms LLC  ,1999,0.00,369.00,0.00,12, GD , 
