   API Well Number, Well Name, Operator Name,Year,OIL (Bbls),GAS (Mcf),WATER (Bbls),Months in Production,Well Type, 
   31-013-15498-00-00  ,  Danielson 1  ,  Greenway Energy LLC  ,2009,0.00,742.00,10.00,12,Gas Development, 
   31-013-15499-00-00  ,  Danielson 2  ,  Greenway Energy LLC  ,2009,0.00,715.00,50.00,12,Gas Development, 
   31-013-19045-00-00  ,  Danielson/Parker 1-255  ,  K. Petroleum Inc.  ,2009,0.00,1232.00,0.00,12,Gas Development, 
   31-101-04575-00-00  ,  Dann 1  ,  James V. Joyce/DBA Joyce Pipeline Company  ,2009,0.00,0.00,0.00,0,Dry Wildcat, 
   31-037-13852-00-00  ,  Danser 1  ,  United States Gypsum Company  ,2009,0.00,881.00,0.00,12,Gas Development, 
   31-037-15264-00-00  ,  Danser 2  ,  United States Gypsum Company  ,2009,0.00,318.00,0.00,12,Gas Development, 
   31-013-11406-00-00  ,  Darby 1  ,  Greenway Energy LLC  ,2009,0.00,753.00,50.00,11,Gas Development, 
   31-037-02906-00-00  ,  Daresky 1  ,  Iroquois Gas Corp.  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-037-12180-00-00  ,  Darien Development Co 1  ,  Reserve Gas Company Inc.  ,2009,0.00,618.00,0.00,12,Gas Development, 
   31-037-17496-00-00  ,  Darien Lake Fun Co 1  ,  Alden Aurora Gas Company Inc.  ,2009,,4093.00,0.00,12,Gas Development, 
   31-037-17493-00-00  ,  Darien Lake Fun Co 2  ,  Alden Aurora Gas Company Inc.  ,2009,,3992.00,0.00,12,Gas Development, 
   31-037-17497-00-00  ,  Darien Lake Fun Co 3  ,  Alden Aurora Gas Company Inc.  ,2009,,4275.00,0.00,12,Gas Development, 
   31-037-17494-00-00  ,  Darien Lake Fun Co 4  ,  Alden Aurora Gas Company Inc.  ,2009,,0.00,0.00,0,Gas Development, 
   31-037-17495-00-00  ,  Darien Lake Fun Co 5  ,  Alden Aurora Gas Company Inc.  ,2009,,4048.00,0.00,12,Gas Development, 
   31-037-15896-00-00  ,  Darien Lake State Park 1  ,  Alden Aurora Gas Company Inc.  ,2009,0.00,909.00,0.00,12,Gas Development, 
   31-037-17323-00-00  ,  Darien Lake State Park 10  ,  PPP Future Development Inc.  ,2009,,1397.00,0.00,12,Gas Development, 
   31-037-17324-00-00  ,  Darien Lake State Park 11  ,  PPP Future Development Inc.  ,2009,,1383.00,0.00,12,Gas Development, 
   31-037-17342-00-00  ,  Darien Lake State Park 13  ,  PPP Future Development Inc.  ,2009,,1042.00,0.00,12,Gas Development, 
   31-037-17346-00-00  ,  Darien Lake State Park 14  ,  PPP Future Development Inc.  ,2009,,1824.00,0.00,12,Gas Development, 
   31-037-17325-00-00  ,  Darien Lake State Park 15  ,  PPP Future Development Inc.  ,2009,,2145.00,0.00,12,Gas Development, 
   31-037-17326-00-00  ,  Darien Lake State Park 16  ,  PPP Future Development Inc.  ,2009,,1175.00,0.00,12,Gas Development, 
   31-037-17327-00-00  ,  Darien Lake State Park 17  ,  PPP Future Development Inc.  ,2009,,1175.00,0.00,12,Gas Development, 
   31-037-17328-00-00  ,  Darien Lake State Park 18  ,  PPP Future Development Inc.  ,2009,,1398.00,0.00,12,Gas Development, 
   31-037-17329-00-00  ,  Darien Lake State Park 19  ,  PPP Future Development Inc.  ,2009,,1248.00,0.00,12,Gas Development, 
   31-037-16155-00-00  ,  Darien Lake State Park 2  ,  PPP Future Development Inc.  ,2009,,2677.00,0.00,12,Gas Development, 
   31-037-17330-00-00  ,  Darien Lake State Park 20  ,  PPP Future Development Inc.  ,2009,,1988.00,0.00,12,Gas Development, 
   31-037-16156-00-00  ,  Darien Lake State Park 3  ,  PPP Future Development Inc.  ,2009,,1279.00,0.00,12,Gas Development, 
   31-037-17343-00-00  ,  Darien Lake State Park 4  ,  PPP Future Development Inc.  ,2009,,1211.00,0.00,12,Gas Development, 
   31-037-17345-00-00  ,  Darien Lake State Park 5  ,  PPP Future Development Inc.  ,2009,,1714.00,29.00,12,Gas Development, 
   31-037-17344-00-00  ,  Darien Lake State Park 6  ,  PPP Future Development Inc.  ,2009,,1754.00,0.00,12,Gas Development, 
   31-037-17320-00-00  ,  Darien Lake State Park 7  ,  PPP Future Development Inc.  ,2009,,470.00,0.00,12,Gas Development, 
   31-037-17321-00-00  ,  Darien Lake State Park 8  ,  PPP Future Development Inc.  ,2009,,709.00,0.00,8,Gas Development, 
   31-037-17322-00-00  ,  Darien Lake State Park 9  ,  PPP Future Development Inc.  ,2009,,1298.00,0.00,12,Gas Development, 
   31-037-15921-00-00  ,  Darker 1  ,  United States Gypsum Company  ,2009,0.00,53.00,0.00,12,Gas Development, 
   31-013-15996-00-00  ,  Darling 1  ,  PPP Future Development Inc.  ,2009,,3716.00,0.00,12,Gas Wildcat, 
   31-013-16093-00-00  ,  Darling 2  ,  PPP Future Development Inc.  ,2009,,2249.00,0.00,12,Gas Development, 
   31-013-20208-00-00  ,  Darling 2-339  ,  PXG Energy LLC  ,2009,0.00,1.00,0.00,1,Oil Development, 
   31-013-20806-00-00  ,  Darling Unit 1  ,  PPP Future Development Inc.  ,2009,0.00,200.00,0.00,1,Gas Development, 
   31-013-14290-00-00  ,  Darling; D 1  ,  Greenway Energy LLC  ,2009,0.00,213.00,0.00,12,Gas Development, 
   31-013-14291-00-00  ,  Darling; D 2  ,  Greenway Energy LLC  ,2009,0.00,736.00,0.00,11,Gas Development, 
   31-009-12480-00-00  ,  Darling-Zoar 1164  ,  Greenway Energy LLC  ,2009,0.00,997.00,0.00,12,Gas Development, 
   31-029-22282-00-00  ,  Dau; C 1  ,  Greenway Energy LLC  ,2009,0.00,2141.00,0.00,11,Gas Development, 
   31-009-25499-00-00  ,  David 1  ,  Pan Energy Company Inc.  ,2009,0.00,3355.00,0.00,7,Gas Development, 
   31-009-25500-00-01  ,  David 2  ,  Pan Energy Company Inc.  ,2009,516.00,2639.00,0.00,2,Oil Wildcat, 
   31-009-25501-00-00  ,  David 3  ,  Pan Energy Company Inc.  ,2009,0.00,3223.00,0.00,8,Gas Development, 
   31-013-11811-00-00  ,  Davidson 1286  ,  Greenway Energy LLC  ,2009,0.00,6607.00,0.00,12,Gas Development, 
   31-013-14161-00-00  ,  Davidson;A 1  ,  Davidson William A & Jennifer I.  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-069-19419-00-00  ,  Davie 1  ,  PPP Future Development Inc.  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-015-23104-00-00  ,  Davies (624538) 1  ,  Chesapeake Appalachia LLC  ,2009,0.00,150494.00,3583.00,12,Not Listed, 
   31-013-12741-00-00  ,  Davies 1  ,  Greenway Energy LLC  ,2009,0.00,1428.00,0.00,11,Gas Development, 
   31-029-22089-00-00  ,  Davies; J 1  ,  Greenway Energy LLC  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-029-22191-00-00  ,  Davies; J 2  ,  Greenway Energy LLC  ,2009,0.00,1815.00,0.00,12,Gas Development, 
   31-051-17436-00-00  ,  Davin 1  ,  PXG Energy LLC  ,2009,0.00,1241.00,0.00,12,Gas Development, 
   31-009-25474-00-00  ,  Davis 1  ,  PPP Future Development Inc.  ,2009,0.00,8456.00,250.00,12,Gas Development, 
   31-013-09948-00-00  ,  Davis 10  ,  Fairway Resources Inc.  ,2009,1.00,0.00,0.00,12,Oil Development, 
   31-013-10394-00-00  ,  Davis 11  ,  Fairway Resources Inc.  ,2009,1.00,0.00,0.00,12,Oil Development, 
   31-013-10333-00-00  ,  Davis 12  ,  Fairway Resources Inc.  ,2009,1.00,0.00,0.00,12,Oil Development, 
   31-013-10442-00-00  ,  Davis 13  ,  Fairway Resources Inc.  ,2009,1.00,0.00,0.00,12,Oil Development, 
   31-013-10976-00-00  ,  Davis 14  ,  Fairway Resources Inc.  ,2009,1.00,0.00,0.00,12,Oil Development, 
   31-013-10995-00-00  ,  Davis 15  ,  Fairway Resources Inc.  ,2009,1.00,0.00,0.00,12,Oil Development, 
   31-013-10997-00-00  ,  Davis 17  ,  Fairway Resources Inc.  ,2009,1.00,0.00,0.00,12,Oil Development, 
   31-013-13045-00-00  ,  Davis 19  ,  Fairway Resources Inc.  ,2009,1.00,0.00,0.00,12,Oil Development, 
   31-013-18700-00-00  ,  Davis 2 788  ,  Greenway Energy LLC  ,2009,0.00,3144.00,0.00,10,Gas Development, 
   31-013-10949-00-00  ,  Davis 203  ,  Greenway Energy LLC  ,2009,0.00,724.00,5.00,9,Gas Development, 
   31-013-17102-00-00  ,  Davis 22  ,  Fairway Resources Inc.  ,2009,1.00,0.00,0.00,12,Oil Development, 
   31-013-17103-00-00  ,  Davis 23  ,  Fairway Resources Inc.  ,2009,1.00,0.00,0.00,12,Oil Development, 
   31-013-17104-00-00  ,  Davis 24  ,  Fairway Resources Inc.  ,2009,1.00,0.00,0.00,12,Oil Development, 
   31-013-18601-00-00  ,  Davis 25  ,  Fairway Resources Inc.  ,2009,1.00,0.00,0.00,12,Oil Development, 
   31-013-18600-00-00  ,  Davis 26  ,  Fairway Resources Inc.  ,2009,1.00,0.00,0.00,12,Oil Development, 
   31-013-19394-00-00  ,  Davis 3 767  ,  Greenway Energy LLC  ,2009,0.00,683.00,0.00,11,Gas Development, 
   31-013-09432-00-00  ,  Davis 6  ,  Fairway Resources Inc.  ,2009,1.00,0.00,0.00,12,Oil Development, 
   31-013-10407-00-00  ,  Davis 66  ,  Greenway Energy LLC  ,2009,0.00,689.00,0.00,9,Gas Development, 
   31-013-09622-00-00  ,  Davis 7  ,  Fairway Resources Inc.  ,2009,1.00,0.00,0.00,12,Oil Development, 
   31-013-09895-00-00  ,  Davis 9  ,  Fairway Resources Inc.  ,2009,1.00,0.00,0.00,12,Oil Development, 
   31-013-18661-00-00  ,  Davis; A 753  ,  Greenway Energy LLC  ,2009,0.00,1817.00,0.00,12,Gas Development, 
   31-017-26266-00-00  ,  Davis; C. 2H  ,  Greenway Energy LLC  ,2009,0.00,118020.00,0.00,12,Gas Wildcat, 
   31-013-15641-00-00  ,  Davis; R 1  ,  Greenway Energy LLC  ,2009,0.00,1666.00,0.00,12,Gas Development, 
   31-013-15642-00-00  ,  Davis; R 2  ,  Greenway Energy LLC  ,2009,0.00,1636.00,0.00,12,Gas Development, 
   31-013-20973-00-00  ,  Davis; R 3  ,  Greenway Energy LLC  ,2009,0.00,1685.00,38.00,12,Gas Development, 
   31-013-23430-00-01  ,  Davis; S 1A  ,  PPP Future Development Inc.  ,2009,0.00,1432.00,0.00,12,Gas Development, 
   31-121-13277-00-00  ,  Dawson Tanner 1  ,  PXG Energy LLC  ,2009,0.00,1008.00,0.00,10,Gas Development, 
   31-029-16099-00-00  ,  Dawydko #1  ,  Dawydko Keith A. & Ronald T.  ,2009,,55.00,0.00,4,Gas Development, 
   31-029-16200-00-00  ,  Dawydko #2  ,  Dawydko Keith A. & Ronald T.  ,2009,,55.00,0.00,4,Gas Development, 
   31-009-25668-00-00  ,  Day 1  ,  McCracken Oil & Gas LLC  ,2009,1795.00,0.00,40.00,6,Oil Development, 
   31-009-25669-00-00  ,  Day 2  ,  McCracken Oil & Gas LLC  ,2009,1795.00,0.00,40.00,6,Oil Development, 
   31-013-21877-00-00  ,  Dayton 7000  ,  Nucomer Energy LLC  ,2009,0.00,984.00,0.00,12,Gas Development, 
   31-009-23497-00-00  ,  Dayton Preserve Unit 1  ,  Greenway Energy LLC  ,2009,0.00,6002.00,0.00,11,Gas Development, 
   31-029-24078-00-00  ,  Deacon's Alliance 1  ,  PPP Future Development Inc.  ,2009,0.00,3120.00,0.00,12,Gas Development, 
   31-029-24079-00-00  ,  Deacon's Alliance 2  ,  PPP Future Development Inc.  ,2009,0.00,4119.00,33.00,12,Gas Development, 
   31-029-24403-00-00  ,  Deacon's Alliance 3  ,  PPP Future Development Inc.  ,2009,0.00,7404.00,30.00,12,Gas Development, 
   31-029-24404-00-00  ,  Deacon's Alliance 4  ,  PPP Future Development Inc.  ,2009,0.00,4213.00,35.00,12,Gas Development, 
   31-029-24405-00-00  ,  Deacon's Alliance 5  ,  PPP Future Development Inc.  ,2009,0.00,4356.00,0.00,12,Gas Development, 
   31-029-24473-00-01  ,  Deacon's Alliance 6A  ,  PPP Future Development Inc.  ,2009,0.00,2752.00,60.00,12,Gas Development, 
   31-029-25244-00-00  ,  Deacon's Alliance 7  ,  PPP Future Development Inc.  ,2009,0.00,5216.00,325.00,11,Gas Wildcat, 
   31-013-10289-00-00  ,  Deakin 1  ,  Greenway Energy LLC  ,2009,0.00,602.00,0.00,10,Gas Development, 
   31-013-17252-00-00  ,  Deakins 648  ,  Schreiner Oil and Gas Inc.  ,2009,0.00,778.00,0.00,12,Gas Development, 
   31-099-20448-00-00  ,  Deal 1 (4180)  ,  Greenway Energy LLC  ,2009,0.00,3683.00,0.00,12,Gas Extension, 
   31-013-25051-00-00  ,  Dean 1  ,  Erebor Resources LLC  ,2009,0.00,8920.00,0.00,12,Gas Development, 
   31-013-10032-00-00  ,  Dean 17  ,  Greenway Energy LLC  ,2009,0.00,405.00,0.00,10,Gas Development, 
   31-013-11274-00-00  ,  Dean 257  ,  Greenway Energy LLC  ,2009,0.00,654.00,0.00,10,Gas Development, 
   31-013-11315-00-00  ,  Dean 261  ,  Greenway Energy LLC  ,2009,0.00,1311.00,0.00,10,Gas Development, 
   31-013-11349-00-00  ,  Dean Unit 260 1  ,  Greenway Energy LLC  ,2009,0.00,885.00,0.00,8,Gas Development, 
   31-013-11350-00-00  ,  Dean Unit 262 1  ,  Greenway Energy LLC  ,2009,0.00,1067.00,0.00,12,Gas Development, 
   31-009-13361-00-00  ,  Dean(Gallaway)1700-I  ,  Kozaczka Loretta M.  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-003-25286-00-00  ,  Dean; EF 2058  ,  National Fuel Gas Supply Corporation  ,2009,0.00,0.00,0.00,0,Gas Wildcat, 
   31-003-22221-00-00  ,  Dean; H 1  ,  PPP Future Development Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-22489-00-00  ,  Dean; H 69-1  ,  PPP Future Development Inc.  ,2009,0.00,296.00,1.00,12,Oil Development, 
   31-003-22430-00-00  ,  Dean; J 1  ,  PPP Future Development Inc.  ,2009,48.00,148.00,1.00,12,Oil Development, 
   31-003-22579-00-00  ,  Dean; J 2  ,  PPP Future Development Inc.  ,2009,48.00,148.00,1.00,12,Oil Development, 
   31-003-22211-00-00  ,  Dean; J 3  ,  PPP Future Development Inc.  ,2009,48.00,148.00,1.00,12,Oil Development, 
   31-003-22490-00-00  ,  Dean; J 4  ,  PPP Future Development Inc.  ,2009,48.00,148.00,1.00,12,Oil Development, 
   31-051-16134-00-00  ,  Dearcop 71  ,  PXG Energy LLC  ,2009,0.00,407.00,0.00,12,Gas Development, 
   31-013-22047-00-00  ,  Dearing 1  ,  PPP Future Development Inc.  ,2009,0.00,200.00,0.00,1,Gas Development, 
   31-069-19420-00-00  ,  Deboover Farms 1  ,  PPP Future Development Inc.  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-029-18434-00-00  ,  Decarlo 1  ,  Stedman Energy Inc.  ,2009,0.00,934.00,0.00,11,Gas Development, 
   31-013-14474-00-00  ,  Deck 1  ,  Greenway Energy LLC  ,2009,0.00,997.00,0.00,12,Gas Development, 
   31-013-14885-00-00  ,  Deck 610  ,  Greenway Energy LLC  ,2009,0.00,2150.00,0.00,12,Gas Development, 
   31-013-11714-00-00  ,  Dederick 364  ,  Greenway Energy LLC  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-029-03766-00-00  ,  Deenfreund L 1  ,  Iroquois Gas Corp.  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-013-12295-00-00  ,  Deering 444  ,  Greenway Energy LLC  ,2009,0.00,157.00,0.00,12,Gas Development, 
   31-013-12300-00-00  ,  Deering 464  ,  Greenway Energy LLC  ,2009,0.00,3.00,0.00,1,Gas Development, 
   31-013-22151-00-00  ,  Defedericas 3  ,  Universal Resources Holdings Inc.  ,2009,,1870.00,0.00,9,Gas Development, 
   31-037-17554-00-00  ,  Defedericis 1  ,  United States Gypsum Company  ,2009,0.00,109.00,0.00,10,Gas Development, 
   31-029-24759-00-00  ,  Degenfelder 1  ,  PPP Future Development Inc.  ,2009,0.00,4306.00,98.00,12,Gas Development, 
   31-029-24741-00-00  ,  Degenfelder 2  ,  PPP Future Development Inc.  ,2009,0.00,14261.00,98.00,12,Gas Development, 
   31-013-15331-00-00  ,  Degenfelder; C 1  ,  Greenway Energy LLC  ,2009,0.00,1635.00,0.00,10,Gas Development, 
   31-009-67709-00-00  ,  Degitz #01(Spafford 1)  ,  Degitz Sig  ,2009,1.00,0.00,0.00,1,Oil Development, 
   31-009-21957-00-00  ,  Degitz 1  ,  Estate of Scott R. Stevenson Jr.  ,2009,1.00,0.00,0.00,1,Oil Development, 
   31-009-21958-00-00  ,  Degitz 2  ,  Mills Cary  ,2009,1.00,0.00,1.00,1,Oil Development, 
   31-009-22011-00-00  ,  Degitz 4  ,  Mills Cary  ,2009,1.00,0.00,0.00,1,Oil Development, 
   31-009-22138-00-00  ,  Degitz 5  ,  Mills Cary  ,2009,1.00,0.00,0.00,1,Oil Development, 
   31-009-22285-00-00  ,  Degitz 6  ,  Mills Cary  ,2009,1.00,0.00,0.00,1,Oil Development, 
   31-029-23599-00-00  ,  Degolier D Unit 1  ,  PPP Future Development Inc.  ,2009,0.00,263270.00,203.00,12,Gas Development, 
   31-051-19611-00-00  ,  Degraff; Earl 1  ,  PPP Future Development Inc.  ,2009,0.00,674.00,0.00,12,Gas Development, 
   31-051-19609-00-00  ,  Degraff; Ed 1  ,  PPP Future Development Inc.  ,2009,0.00,332.00,0.00,2,Gas Development, 
   31-051-19633-00-00  ,  Degraff; Ed 2  ,  PPP Future Development Inc.  ,2009,,1350.00,0.00,12,Gas Development, 
   31-013-10700-00-00  ,  Dejoe 1  ,  Kneer Donna  ,2009,0.00,200.00,0.00,12,Gas Development, 
   31-013-16533-00-00  ,  Dejose 1  ,  PPP Future Development Inc.  ,2009,0.00,353.00,0.00,12,Gas Development, 
   31-013-21993-00-00  ,  Dejose 2  ,  PPP Future Development Inc.  ,2009,0.00,1192.00,0.00,12,Gas Development, 
   31-029-15985-00-00  ,  Del Monte 1  ,  Pefley Oil & Gas Inc.  ,2009,0.00,200.00,0.00,12,Gas Development, 
   31-013-15578-00-00  ,  Delahoy 1  ,  PPP Future Development Inc.  ,2009,,2115.00,0.00,12,Gas Wildcat, 
   31-013-15579-00-00  ,  Delahoy 2  ,  PPP Future Development Inc.  ,2009,,2728.00,50.00,12,Gas Wildcat, 
   31-011-21304-00-00  ,  Delaney 1 (1191-1)  ,  Minard Run Oil Company  ,2009,0.00,0.00,0.00,0,Gas Extension, 
   31-011-20654-00-00  ,  Delaney 1086-2  ,  Greenway Energy LLC  ,2009,0.00,3471.00,0.00,12,Gas Development, 
   31-011-20655-00-00  ,  Delaney 1087-3  ,  Greenway Energy LLC  ,2009,0.00,4866.00,0.00,12,Gas Development, 
   31-011-19591-00-00  ,  Delaney A124-4a  ,  OI Auburn Inc.  ,2009,0.00,1678.00,0.00,12,Gas Development, 
   31-011-15502-00-00  ,  Delaney Dave & Ann A124-4  ,  OI Auburn Inc.  ,2009,0.00,4506.00,0.00,12,Gas Wildcat, 
   31-011-13645-00-00  ,  Delaney Dave & Ann A124-5  ,  OI Auburn Inc.  ,2009,0.00,2118.00,0.00,12,Gas Extension, 
   31-011-15611-00-00  ,  Delaney Dave & Ann A124-6  ,  OI Auburn Inc.  ,2009,0.00,3369.00,0.00,12,Gas Extension, 
   31-011-15707-00-00  ,  Delaney Dave & Ann A124-7  ,  OI Auburn Inc.  ,2009,0.00,3250.00,0.00,12,Gas Extension, 
   31-011-13601-00-00  ,  Delaney Tom & Mary T119-2  ,  OI Auburn Inc.  ,2009,0.00,685.00,0.00,9,Gas Extension, 
   31-011-13606-00-00  ,  Delaney Tom & Mary T120-6  ,  OI Auburn Inc.  ,2009,0.00,418.00,0.00,12,Gas Extension, 
   31-011-20626-00-00  ,  Delaney Wm 1 (1058-1)  ,  Greenway Energy LLC  ,2009,0.00,12717.00,834.00,12,Gas Development, 
   31-013-17696-00-00  ,  Delara 1  ,  PPP Future Development Inc.  ,2009,,495.00,0.00,12,Gas Development, 
   31-013-12520-00-00  ,  Delara NY 14  ,  Kastle Resources Enterprises Inc.  ,2009,,0.00,0.00,12,Gas Development, 
   31-051-04138-00-00  ,  DeLavergne 827  ,  PPP Future Development Inc.  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-121-04532-00-00  ,  DeLavergne C 1  ,  PPP Future Development Inc.  ,2009,,1190.00,0.00,12,Gas Development, 
   31-121-20394-00-00  ,  DeLavernge; R 2  ,  PPP Future Development Inc.  ,2009,,482.00,50.00,12,Gas Development, 
   31-013-11718-00-00  ,  Delcamp 378  ,  Greenway Energy LLC  ,2009,0.00,567.00,0.00,10,Gas Development, 
   31-029-17808-00-00  ,  Della Penta 1  ,  Cotton Well Drilling Company Inc.  ,2009,,0.00,0.00,0,Gas Development, 
   31-013-13799-00-00  ,  Delprince 534-A  ,  PPP Future Development Inc.  ,2009,0.00,677.00,0.00,12,Gas Development, 
   31-013-10375-00-00  ,  Demaggio 10  ,  Greenway Energy LLC  ,2009,0.00,1711.00,0.00,12,Gas Development, 
   31-013-12644-00-00  ,  Demambro 1  ,  Demambro Gene Brian  ,2009,,195.00,0.00,12,Gas Development, 
   31-013-24474-00-00  ,  Demarco Unit 1  ,  PPP Future Development Inc.  ,2009,0.00,13151.00,40.00,11,Gas Development, 
   31-013-18147-00-00  ,  Demark 1  ,  PPP Future Development Inc.  ,2009,0.00,1743.00,0.00,12,Gas Development, 
   31-037-17441-00-00  ,  Demblewski 1  ,  Stedman Energy Inc.  ,2009,0.00,1955.00,0.00,12,Gas Development, 
   31-029-03717-00-00  ,  Demkowski Alex 1  ,  Iroquois Gas Corp.  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-099-17579-00-00  ,  Dendis 1 (4060)  ,  Rasmussen's Energy Inc.  ,2009,0.00,10.00,0.00,12,Gas Development, 
   31-101-23211-01-00  ,  Dennis 1-A  ,  Repsol Oil & Gas USA LLC  ,2009,0.00,43.00,695.00,1,Gas Extension, 
   31-013-23403-00-00  ,  Dennison 1  ,  PPP Future Development Inc.  ,2009,0.00,1277.00,0.00,12,Gas Development, 
   31-013-10027-00-00  ,  Dennison; W A 1  ,  Greenway Energy LLC  ,2009,0.00,956.00,0.00,10,Gas Development, 
   31-051-17308-00-00  ,  Denoon 85  ,  PXG Energy LLC  ,2009,0.00,437.00,0.00,12,Gas Development, 
   31-029-03024-00-00  ,  Denz(Looney)1815-I  ,  Greenway Energy LLC  ,2009,0.00,1583.00,9.00,12,Gas Development, 
   31-013-13080-00-00  ,  Depew 539  ,  Greenway Energy LLC  ,2009,0.00,447.00,0.00,9,Gas Development, 
   31-029-00989-00-00  ,  Depew Deep Well 2  ,  Iroquois Gas Corp.  ,2009,0.00,0.00,0.00,0,Dry Hole, 
   31-029-19961-00-00  ,  Depew School District 1  ,  Depew Union Free School District  ,2009,,165.00,0.00,12,Gas Development, 
   31-029-19921-00-00  ,  Depew School District 2  ,  Depew Union Free School District  ,2009,,424.00,0.00,12,Gas Development, 
   31-029-20085-00-00  ,  Depew School District 3  ,  Depew Union Free School District  ,2009,,582.00,0.00,12,Gas Development, 
   31-029-20086-00-00  ,  Depew School District 4  ,  Depew Union Free School District  ,2009,,381.00,0.00,12,Gas Development, 
   31-029-20920-00-00  ,  Depolevo 1  ,  Stedman Energy Inc.  ,2009,0.00,396.00,0.00,12,Gas Development, 
   31-013-21977-00-00  ,  Deraat 1  ,  PPP Future Development Inc.  ,2009,0.00,1909.00,0.00,12,Gas Development, 
   31-013-21969-00-00  ,  Deraat 2  ,  PPP Future Development Inc.  ,2009,0.00,1589.00,140.00,12,Gas Development, 
   31-013-22061-00-00  ,  Deraat 3  ,  PPP Future Development Inc.  ,2009,0.00,2011.00,140.00,12,Gas Development, 
   31-029-24775-00-00  ,  Derrick 1  ,  PPP Future Development Inc.  ,2009,0.00,11262.00,140.00,12,Gas Development, 
   31-013-17653-00-00  ,  Derry E 1  ,  PPP Future Development Inc.  ,2009,0.00,643.00,0.00,12,Gas Development, 
   31-121-18153-00-00  ,  Dersam 1  ,  New York Gas And Oil Company Inc.  ,2009,,2616.00,0.00,12,Gas Development, 
   31-051-15370-00-00  ,  Derti 1  ,  Witzel Robert R.  ,2009,0.00,0.00,0.00,0,Gas Wildcat, 
   31-009-22319-00-00  ,  Detweiler 1  ,  Greenway Energy LLC  ,2009,0.00,1282.00,0.00,12,Gas Development, 
   31-009-25074-00-01  ,  Detweiler 2  ,  PPP Future Development Inc.  ,2009,0.00,492.00,950.00,3,Not Listed, 
   31-051-16190-00-00  ,  Deuel 132  ,  PXG Energy LLC  ,2009,0.00,489.00,0.00,9,Gas Development, 
   31-099-04064-00-00  ,  Dewall 1 (796-1)  ,  Greenway Energy LLC  ,2009,0.00,11754.00,799.00,12,Gas Wildcat, 
   31-099-21233-00-00  ,  Dewall 1004-3  ,  Greenway Energy LLC  ,2009,0.00,3084.00,0.00,12,Gas Development, 
   31-013-24311-00-00  ,  Dewey 2  ,  Greenway Energy LLC  ,2009,0.00,1378.00,150.00,12,Gas Development, 
   31-013-18353-00-00  ,  Dewey 728  ,  Greenway Energy LLC  ,2009,0.00,591.00,0.00,12,Gas Development, 
   31-013-18367-00-00  ,  Dewey 736  ,  Greenway Energy LLC  ,2009,0.00,751.00,100.00,12,Gas Development, 
   31-029-04072-00-00  ,  Dewey George 1 IGC-213  ,  Unknown  ,2009,0.00,0.00,0.00,0,Gas Wildcat, 
   31-099-19554-00-00  ,  Dey 1 (4094)  ,  Greenway Energy LLC  ,2009,0.00,2572.00,0.00,12,Gas Development, 
   31-013-21782-00-00  ,  Diate; S 1  ,  Greenridge Oil Company LLC  ,2009,,321.00,0.00,12,Gas Development, 
   31-029-24466-00-00  ,  Diblasi 1  ,  PPP Future Development Inc.  ,2009,0.00,14627.00,45.00,12,Gas Development, 
   31-029-24467-00-00  ,  Diblasi 2  ,  PPP Future Development Inc.  ,2009,0.00,8610.00,0.00,12,Gas Development, 
   31-029-24468-00-00  ,  Diblasi 3  ,  PPP Future Development Inc.  ,2009,0.00,4056.00,0.00,12,Gas Development, 
   31-029-24876-00-00  ,  Diblasi 4  ,  PPP Future Development Inc.  ,2009,0.00,6199.00,30.00,12,Gas Development, 
   31-029-25883-00-00  ,  Diblasi 5  ,  PPP Future Development Inc.  ,2009,0.00,0.00,0.00,0,Not Listed, 
   31-029-25602-00-00  ,  Diblasi 6  ,  PPP Future Development Inc.  ,2009,0.00,5839.00,1015.00,8,Gas Development, 
   31-029-14530-00-00  ,  Dick E 1 831  ,  Schreiner Oil and Gas Inc.  ,2009,0.00,115.00,0.00,12,Gas Development, 
   31-037-16179-00-00  ,  Dickens 1  ,  United States Gypsum Company  ,2009,0.00,205.00,0.00,12,Gas Development, 
   31-037-19425-00-00  ,  Dickens 2  ,  United States Gypsum Company  ,2009,0.00,605.00,0.00,12,Gas Development, 
   31-037-20600-00-00  ,  Dickens 3  ,  United States Gypsum Company  ,2009,0.00,1757.00,0.00,12,Gas Development, 
   31-003-60357-00-00  ,  Dickenson (Jones) 2120  ,  Alma Gas Company Inc.  ,2009,,267.00,0.00,12,Gas Development, 
   31-003-60358-00-00  ,  Dickenson (Jones) 2121  ,  Alma Gas Company Inc.  ,2009,,266.00,0.00,12,Gas Development, 
   31-003-60359-00-00  ,  Dickenson (Jones) 2122  ,  Alma Gas Company Inc.  ,2009,,267.00,0.00,12,Gas Development, 
