   API Well Number, Well Name, Operator Name,Year,OIL (Bbls),GAS (Mcf),WATER (Bbls),Months in Production,Well Type, 
   31-029-21127-00-00  ,  Lake Shore Central 3  ,  Evans-Brant (Lake Shore) Central School District  ,1991,0.00,1397.00,102.00,0, GD , 
   31-029-21128-00-00  ,  Lake Shore Central 4  ,  Evans-Brant (Lake Shore) Central School District  ,1991,0.00,1360.00,0.00,0, GD , 
   31-029-16372-00-00  ,  Lamb 1  ,  Stedman Energy Inc.  ,1991,0.00,1077.00,11.00,6, GD , 
   31-037-15165-00-00  ,  Lamb 2  ,  United States Gypsum Company  ,1991,0.00,4879.00,0.00,12, GD , 
   31-037-16182-00-00  ,  Lamb 3  ,  United States Gypsum Company  ,1991,0.00,2826.00,0.00,12, GD , 
   31-029-17176-00-00  ,  Lambrix 1  ,  Mance Patricia M.  ,1991,0.00,2610.00,0.00,10, GD , 
   31-013-21954-00-00  ,  Lamere; J 1  ,  Greenway Energy LLC  ,1991,0.00,79772.00,342.00,12, GD , 
   31-029-04767-00-00  ,  Lamka 1  ,  Reserve Gas Company Inc.  ,1991,0.00,321.00,0.00,12, GD , 
   31-013-11269-00-00  ,  Lamphere 1  ,  Greenway Energy LLC  ,1991,0.00,1351.00,0.00,12, GD , 
   31-009-21940-00-00  ,  Lampson; E 1  ,  Greenway Energy LLC  ,1991,0.00,6022.00,0.00,2, GD , 
   31-009-22045-00-00  ,  Lampson; E 7041  ,  Greenway Energy LLC  ,1991,0.00,2646.00,0.00,1, GD , 
   31-013-13765-00-00  ,  Land 557  ,  Greenway Energy LLC  ,1991,0.00,2523.00,35.00,12, GD , 
   31-013-14419-00-00  ,  Land; H 1 558a  ,  Greenway Energy LLC  ,1991,0.00,3269.00,8.00,12, GD , 
   31-013-14180-00-00  ,  Lane; S 1  ,  Greenway Energy LLC  ,1991,0.00,427.00,60.00,10, GD , 
   31-013-19113-00-00  ,  Lane/Rolph 1-258  ,  K. Petroleum Inc.  ,1991,0.00,4509.00,150.00,8, GD , 
   31-013-11540-00-00  ,  Lanford 1239  ,  Greenway Energy LLC  ,1991,0.00,1115.00,7.00,12, GD , 
   31-013-11541-00-00  ,  Lanford 1240  ,  Greenway Energy LLC  ,1991,0.00,1048.00,12.00,12, GD , 
   31-069-12038-00-00  ,  Langan 1 (LRC 4)  ,  Brock Acres Farm  ,1991,0.00,0.00,0.00,0, GD , 
   31-069-13985-00-00  ,  Langan 2 (LRC 45)  ,  Brock Acres Farm  ,1991,0.00,0.00,0.00,12, GD , 
   31-013-12978-00-00  ,  Langenbach 535  ,  Belden & Blake Corporation  ,1991,0.00,959.00,63.00,11, GD , 
   31-029-01692-00-00  ,  Langendofer 127-I  ,  Greenway Energy LLC  ,1991,0.00,1180.00,18.00,12, GD , 
   31-013-17126-00-00  ,  Langless 1  ,  PXG Energy LLC  ,1991,0.00,4304.00,160.00,12, GD , 
   31-013-20874-00-00  ,  Langless 6712  ,  Nucomer Energy LLC  ,1991,0.00,37180.00,115.00,12, GD , 
   31-013-07649-00-00  ,  Langworthy 1  ,  Cotton Well Drilling Company Inc.  ,1991,0.00,1693.00,0.00,12, GD , 
   31-051-17466-00-00  ,  Laniak 224  ,  PXG Energy LLC  ,1991,0.00,588.00,45.00,12, GD , 
   31-013-17753-00-00  ,  Lanphere  ,  Universal Resources Holdings Inc.  ,1991,0.00,1912.00,0.00,11, GD , 
   31-029-14912-00-00  ,  Lantaff 1302-I  ,  PPP Future Development Inc.  ,1991,0.00,5097.00,0.00,12, GD , 
   31-013-12679-00-00  ,  Laporte; G 1  ,  Greenway Energy LLC  ,1991,0.00,3508.00,0.00,12, GD , 
   31-013-14352-00-00  ,  Laporte; G 2  ,  Greenway Energy LLC  ,1991,0.00,4481.00,0.00,12, GD , 
   31-013-12709-00-00  ,  Laporte; J 1  ,  Greenway Energy LLC  ,1991,0.00,1389.00,0.00,12, GD , 
   31-051-17434-00-00  ,  Lapp 190  ,  PXG Energy LLC  ,1991,0.00,15414.00,0.00,12, GD , 
   31-029-13536-00-00  ,  Lardo 1  ,  Lardo Anthony P. Jr.  ,1991,0.00,459.00,2.00,6, GD , 
   31-029-14269-00-00  ,  Lardo B 1  ,  Stedman Energy Inc.  ,1991,0.00,1052.00,2.00,6, GD , 
   31-029-19155-00-00  ,  Lardo B 2  ,  Stedman Energy Inc.  ,1991,0.00,257.00,3.00,4, GD , 
   31-011-21283-00-00  ,  Large 1145-7  ,  Greenway Energy LLC  ,1991,0.00,8636.00,0.00,12, GD , 
   31-011-21379-00-00  ,  Large 1211  ,  Greenway Energy LLC  ,1991,0.00,15409.00,0.00,12, GD , 
   31-011-21243-00-00  ,  Large Wm 988-1  ,  Large William C. & Mary B.  ,1991,0.00,1862.00,0.00,12, GD , 
   31-009-16416-00-00  ,  Larimer & Norton 1  ,  Greenway Energy LLC  ,1991,0.00,1223.00,0.00,6, GD , 
   31-009-16413-00-00  ,  Larimer & Norton 2  ,  Greenway Energy LLC  ,1991,0.00,6950.00,0.00,12, GD , 
   31-009-16994-00-00  ,  Larimer & Norton 3  ,  Greenway Energy LLC  ,1991,0.00,1694.00,0.00,6, GD , 
   31-009-16995-00-00  ,  Larimer & Norton 4  ,  Greenway Energy LLC  ,1991,0.00,1244.00,0.00,6, GD , 
   31-013-20149-00-00  ,  Larimer/Norton 1  ,  Greenway Energy LLC  ,1991,0.00,0.00,0.00,0, OD , 
   31-013-14181-00-00  ,  Larraine 1  ,  P&H Gas LLC  ,1991,0.00,2384.00,2.00,11, GD , 
   31-099-19464-00-00  ,  Larsen 1 (4083)  ,  Greenway Energy LLC  ,1991,0.00,1369.00,0.00,12, GD , 
   31-099-19555-00-00  ,  Larsen 1 (4130)  ,  Greenway Energy LLC  ,1991,0.00,8343.00,0.00,12, GD , 
   31-099-19598-00-00  ,  Larsen 1 (4141)  ,  Greenway Energy LLC  ,1991,0.00,4106.00,0.00,12, GD , 
   31-099-20629-00-00  ,  Larsen 1059-3  ,  A.D.C.O. Well Services Inc.  ,1991,0.00,2024.00,0.00,12, GD , 
   31-099-21315-00-00  ,  Larsen 1194-5  ,  Greenway Energy LLC  ,1991,0.00,8563.00,0.00,12, GD , 
   31-099-21321-00-00  ,  Larsen 1205  ,  Greenway Energy LLC  ,1991,0.00,7604.00,19.00,12, GD , 
   31-099-19556-00-00  ,  Larsen 2 (4131)  ,  Greenway Energy LLC  ,1991,0.00,17443.00,0.00,10, GD , 
   31-099-20523-00-00  ,  Larsen 818-2  ,  Greenway Energy LLC  ,1991,0.00,6956.00,0.00,10, GD , 
   31-013-14587-00-00  ,  Larsen; J 1  ,  Greenway Energy LLC  ,1991,0.00,1750.00,146.00,7, GD , 
   31-099-04590-00-00  ,  Larson 1 (797-1)  ,  Greenway Energy LLC  ,1991,0.00,4168.00,0.00,10, GD , 
   31-013-18851-00-00  ,  Larson 764  ,  Greenway Energy LLC  ,1991,0.00,0.00,0.00,0, OD , 
   31-013-20894-00-00  ,  Larson; R 1  ,  Larson Drilling Corp.  ,1991,0.00,2176.00,0.00,6, GD , 
   31-013-10094-00-00  ,  Lasalle Albin 1  ,  Meridian Exploration Corp.  ,1991,0.00,0.00,0.00,0, GD , 
   31-029-04530-00-00  ,  Lascala 1218 (IGC 2336)  ,  Schupp David and Barbara  ,1991,0.00,435.00,0.00,7, GD , 
   31-029-04440-00-00  ,  Lascala 1244 (IGC 2075)  ,  Greenway Energy LLC  ,1991,0.00,1025.00,0.00,12, GD , 
   31-029-16302-00-00  ,  Lasota 1  ,  Violanti Joseph L.  ,1991,0.00,940.00,9.00,5, GD , 
   31-013-14875-00-00  ,  Latona 1-3163  ,  PPP Future Development Inc.  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-15456-00-00  ,  Latta; C 1  ,  Greenway Energy LLC  ,1991,0.00,3727.00,0.00,12, GD , 
   31-013-16586-00-00  ,  Lauer 1  ,  PPP Future Development Inc.  ,1991,0.00,200.00,0.00,1, GD , 
   31-013-20956-00-00  ,  Lawn 2  ,  Shelex Drilling Inc.  ,1991,0.00,5880.00,0.00,12, GD , 
   31-013-15447-00-00  ,  Lawrence 1  ,  Greenway Energy LLC  ,1991,0.00,3250.00,0.00,12, GD , 
   31-037-12408-00-00  ,  Lawrence 2  ,  United States Gypsum Company  ,1991,0.00,1434.00,0.00,12, GD , 
   31-037-12895-00-00  ,  Lawrence 3  ,  United States Gypsum Company  ,1991,0.00,2091.00,0.00,12, GD , 
   31-037-12891-00-00  ,  Lawrence 4  ,  United States Gypsum Company  ,1991,0.00,1968.00,0.00,12, GD , 
   31-013-17980-00-00  ,  Lawson 1  ,  Greenway Energy LLC  ,1991,0.00,4428.00,48.00,12, GD , 
   31-013-17981-00-00  ,  Lawson 2  ,  Greenway Energy LLC  ,1991,0.00,1586.00,57.00,11, GD , 
   31-013-11873-00-00  ,  Lawson 396  ,  Greenway Energy LLC  ,1991,0.00,1499.00,6.00,12, GD , 
   31-013-11874-00-00  ,  Lawson 397  ,  Greenway Energy LLC  ,1991,0.00,420.00,8.00,12, GD , 
   31-013-11875-00-00  ,  Lawson 398  ,  Greenway Energy LLC  ,1991,0.00,1100.00,0.00,12, GD , 
   31-013-16544-00-00  ,  Lawson Unit 1  ,  PPP Future Development Inc.  ,1991,0.00,28525.00,200.00,0, GD , 
   31-013-18195-00-00  ,  Lawson; A 1  ,  Greenway Energy LLC  ,1991,0.00,2816.00,0.00,12, GD , 
   31-013-18388-00-00  ,  Lawson; A 2  ,  Greenway Energy LLC  ,1991,0.00,2338.00,0.00,12, GD , 
   31-029-03047-00-00  ,  Layer A Christian Est 1  ,  Chesna Bernard  ,1991,0.00,0.00,0.00,0, GD , 
   31-029-14822-00-00  ,  Layton Charles 1  ,  Scanlon Michele  ,1991,0.00,5071.00,10.00,11, GD , 
   31-013-10485-00-00  ,  Leamer 199  ,  Greenway Energy LLC  ,1991,0.00,2283.00,68.00,12, GD , 
   31-013-10597-00-00  ,  Leamer 210 1  ,  Greenway Energy LLC  ,1991,0.00,551.00,82.00,11, GD , 
   31-013-18442-00-00  ,  Leamer 677  ,  Greenway Energy LLC  ,1991,0.00,2021.00,27.00,12, GD , 
   31-013-18476-00-00  ,  Leamer 687 2  ,  Greenway Energy LLC  ,1991,0.00,856.00,52.00,12, GD , 
   31-121-21900-00-00  ,  Leaton; G 1  ,  Lenape Resources Inc.  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-22032-00-00  ,  Lebaron 4  ,  Universal Resources Holdings Inc.  ,1991,0.00,38606.00,805.00,8, GD , 
   31-013-20760-00-00  ,  Lebaron Drilling 1  ,  Universal Resources Holdings Inc.  ,1991,0.00,42472.00,295.00,12, GD , 
   31-013-20759-00-00  ,  Lebaron Drilling 2  ,  Universal Resources Holdings Inc.  ,1991,0.00,52439.00,1655.00,12, GD , 
   31-013-20245-00-00  ,  Lebaron Drilling Unit 3  ,  Universal Resources Holdings Inc.  ,1991,0.00,44167.00,460.00,12, GD , 
   31-013-17998-00-00  ,  Lebarron 1  ,  PPP Future Development Inc.  ,1991,6074.00,4116.00,389.00,11,Not Listed, 
   31-013-14431-00-00  ,  Lefever; R 1  ,  Greenway Energy LLC  ,1991,0.00,3377.00,0.00,12, GD , 
   31-013-14432-00-00  ,  Lefever; R 2  ,  Stebell Jean M.  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-15373-00-00  ,  Leffingwell Croner 1  ,  Kastle Resources Enterprises Inc.  ,1991,1010.00,1010.00,0.00,8, GD , 
   31-013-18790-00-00  ,  Lefler 237  ,  PXG Energy LLC  ,1991,0.00,0.00,0.00,0, GD , 
   31-121-18057-00-00  ,  Lefort 1  ,  United States Gypsum Company  ,1991,0.00,1615.00,0.00,12, GD , 
   31-037-20689-00-00  ,  Lega; R. 1  ,  United States Gypsum Company  ,1991,0.00,4090.00,46.00,12, GD , 
   31-013-16436-00-00  ,  Legters 1  ,  Greenway Energy LLC  ,1991,0.00,803.00,255.00,7, GD , 
   31-013-11705-00-00  ,  Legters Bros 1  ,  Greenway Energy LLC  ,1991,0.00,1795.00,50.00,12, GD , 
   31-013-16403-00-00  ,  Legters Bros 2  ,  Greenway Energy LLC  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-16404-00-00  ,  Legters Bros 3  ,  Greenway Energy LLC  ,1991,0.00,43.00,0.00,2, GD , 
   31-013-15755-00-00  ,  Legters Bros 4  ,  Greenway Energy LLC  ,1991,0.00,1460.00,120.00,12, GD , 
   31-013-15779-00-00  ,  Legters Bros 5  ,  Greenway Energy LLC  ,1991,0.00,3225.00,170.00,12, GD , 
   31-013-15780-00-00  ,  Legters Bros 6  ,  Greenway Energy LLC  ,1991,0.00,1501.00,680.00,6, GD , 
   31-013-15907-00-00  ,  Legters Bros 7  ,  Greenway Energy LLC  ,1991,0.00,465.00,100.00,12, GD , 
   31-013-15891-00-00  ,  Legters; C 1  ,  Greenway Energy LLC  ,1991,0.00,335.00,80.00,4, GD , 
   31-013-20753-00-00  ,  Legters; I 1  ,  Greenway Energy LLC  ,1991,0.00,2559.00,127.00,12, GD , 
   31-013-16081-00-00  ,  Legters; J 1  ,  Greenway Energy LLC  ,1991,0.00,1906.00,120.00,12, GD , 
   31-013-16082-00-00  ,  Legters; J 3  ,  Greenway Energy LLC  ,1991,0.00,6412.00,110.00,12, GD , 
   31-013-19893-00-00  ,  Legters; J 4  ,  Great Lakes Energy Partners  ,1991,0.00,3885.00,180.00,11, GD , 
   31-013-20833-00-00  ,  Legters; L 1  ,  Greenway Energy LLC  ,1991,0.00,11811.00,178.00,12, GD , 
   31-029-03048-00-00  ,  Lehigh Valley R R 1  ,  Reserve Gas Company Inc.  ,1991,0.00,321.00,0.00,12, GD , 
   31-029-04122-00-00  ,  Lehigh Valley R R 2  ,  Reserve Gas Company Inc.  ,1991,0.00,321.00,0.00,12, GD , 
   31-029-12783-00-00  ,  Lein 1  ,  Howles William A  ,1991,0.00,0.00,0.00,0, GD , 
   31-029-60325-00-00  ,  Leininger 1856-I  ,  PPP Future Development Inc.  ,1991,0.00,4811.00,8.00,12, GD , 
   31-121-21854-00-00  ,  Leitner; A. 1  ,  United States Gypsum Company  ,1991,0.00,2430.00,279.00,12, GD , 
   31-013-11887-00-00  ,  Lemanski 411  ,  Greenway Energy LLC  ,1991,0.00,1733.00,0.00,12, GD , 
   31-013-11888-00-00  ,  Lemanski 412  ,  Greenway Energy LLC  ,1991,0.00,1038.00,0.00,12, GD , 
   31-013-19036-00-00  ,  Lenart 2  ,  Kastle Resources Enterprises Inc.  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-12542-00-00  ,  Lenart NY 12  ,  PPP Future Development Inc.  ,1991,63.00,63.00,0.00,8, GD , 
   31-013-18735-00-00  ,  Lenczyk 1  ,  PPP Future Development Inc.  ,1991,0.00,1661.00,0.00,8, GD , 
   31-013-18809-00-00  ,  Lengerick 1  ,  Greenway Energy LLC  ,1991,0.00,3733.00,20.00,12, GD , 
   31-013-14819-00-00  ,  Lent NY 17  ,  PPP Future Development Inc.  ,1991,3225.00,3225.00,0.00,8, GD , 
   31-013-12535-00-00  ,  Lent NY 18  ,  PPP Future Development Inc.  ,1991,0.00,566.00,0.00,8, GD , 
   31-013-12536-00-00  ,  Lent NY 19  ,  PPP Future Development Inc.  ,1991,2003.00,2003.00,0.00,8, GD , 
   31-013-12517-00-00  ,  Lent NY 45  ,  PPP Future Development Inc.  ,1991,1004.00,1004.00,0.00,8, GD , 
   31-013-11453-00-00  ,  Leo 1216  ,  Greenway Energy LLC  ,1991,0.00,3501.00,0.00,12, GD , 
   31-013-21218-00-00  ,  Leonard 1  ,  PPP Future Development Inc.  ,1991,0.00,8597.00,0.00,9, GD , 
   31-099-20413-00-00  ,  Leonard 2574  ,  A.D.C.O. Well Services Inc.  ,1991,0.00,2078.00,0.00,12, GD , 
   31-013-05129-00-00  ,  Leone 1  ,  Greenway Energy LLC  ,1991,0.00,2020.00,0.00,12, GD , 
   31-013-12216-00-00  ,  Leone 1362  ,  Greenway Energy LLC  ,1991,0.00,2788.00,0.00,12, GD , 
   31-013-13911-00-00  ,  Leone 2  ,  PPP Future Development Inc.  ,1991,0.00,3985.00,0.00,12, GD , 
   31-013-12301-00-00  ,  Leone 485  ,  Greenway Energy LLC  ,1991,0.00,241.00,6.00,7, GD , 
   31-013-12302-00-00  ,  Leone 486  ,  Greenway Energy LLC  ,1991,0.00,119.00,10.00,10, GD , 
   31-013-03172-00-00  ,  Leone A 2 - 2036-I  ,  Seneca Resources Corporation  ,1991,0.00,1259.00,0.00,12, GD , 
   31-013-19245-00-00  ,  Lepkowski Unit 1  ,  N.E.A. Cross of N.Y. Inc.  ,1991,0.00,364.00,13.00,9, GD , 
   31-013-14326-00-00  ,  Lepp 4  ,  Greenridge Oil Company LLC  ,1991,0.00,3247.00,65.00,12, GD , 
   31-099-19470-00-00  ,  Lerch 1 (4085)  ,  Greenway Energy LLC  ,1991,0.00,4965.00,0.00,12, GD , 
   31-099-20429-00-00  ,  Lerch 2 (4175)  ,  Greenway Energy LLC  ,1991,0.00,11083.00,0.00,11, GD , 
   31-121-04538-00-00  ,  Leroy Water Works 1  ,  PPP Future Development Inc.  ,1991,0.00,490.00,0.00,10, GD , 
   31-013-09939-00-00  ,  Lesch 1110  ,  PPP Future Development Inc.  ,1991,0.00,34.00,0.00,1, GD , 
   31-013-10417-00-00  ,  Lesch 1116  ,  Greenway Energy LLC  ,1991,0.00,832.00,0.00,10, GD , 
   31-013-11076-00-00  ,  Lesch 1190  ,  Greenway Energy LLC  ,1991,0.00,4486.00,0.00,10, GD , 
   31-013-12173-00-00  ,  Lesch 1340 1  ,  Greenway Energy LLC  ,1991,0.00,7073.00,1.00,12, GD , 
   31-013-12211-00-00  ,  Lesch 1357  ,  Greenway Energy LLC  ,1991,0.00,4453.00,0.00,9, GD , 
   31-013-19055-00-00  ,  Lescynski 2  ,  PPP Future Development Inc.  ,1991,0.00,10448.00,722.00,12, GD , 
   31-013-21970-00-00  ,  Lescynski 3  ,  PPP Future Development Inc.  ,1991,0.00,3362.00,170.00,6, GD , 
   31-013-22030-00-00  ,  Lescynski 4  ,  PPP Future Development Inc.  ,1991,0.00,3837.00,194.00,5, GD , 
   31-075-02560-00-00  ,  Letts 0  ,  Arzie Gerald & Judith and Barankovich Ronald  ,1991,0.00,0.00,0.00,12, GD , 
   31-075-02524-00-00  ,  Letts Fred (Price) 30  ,  New York State  ,1991,0.00,0.00,0.00,0, GD , 
   31-075-02559-00-00  ,  Letts Fred 0 (65)  ,  New York State  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-15464-00-00  ,  Levin; C. 1  ,  PPP Future Development Inc.  ,1991,0.00,266.00,0.00,0, GD , 
   31-013-15599-00-00  ,  Levin; E. Unit 1  ,  PPP Future Development Inc.  ,1991,0.00,2266.00,50.00,0, GD , 
   31-037-17542-00-00  ,  Lewis 1  ,  United States Gypsum Company  ,1991,0.00,1550.00,0.00,12, GD , 
   31-013-21157-00-00  ,  Lewis Drilling Unit 4  ,  Universal Resources Holdings Inc.  ,1991,0.00,2141.00,290.00,12, GD , 
   31-029-20297-00-00  ,  Lexo 1  ,  GFS Energy Inc.  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-16007-00-00  ,  Lictus; D 1  ,  Greenway Energy LLC  ,1991,0.00,7358.00,300.00,12, GD , 
   31-029-11114-00-00  ,  Lietz 2  ,  Turnbull Gas LLC  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-15344-00-00  ,  Limberg; D 1  ,  Greenway Energy LLC  ,1991,0.00,11975.00,35.00,12, GD , 
   31-121-16299-00-00  ,  Limburg 1  ,  PPP Future Development Inc.  ,1991,0.00,612.00,0.00,12, GD , 
   31-069-04086-00-00  ,  Lincoln 6666  ,  Greenway Energy LLC  ,1991,0.00,7830.00,0.00,2, GD , 
   31-037-20477-00-00  ,  Lincoln; F. 1  ,  United States Gypsum Company  ,1991,0.00,1469.00,24.00,12, GD , 
   31-013-16590-00-00  ,  Lind 1  ,  PPP Future Development Inc.  ,1991,0.00,200.00,0.00,12, GD , 
   31-013-16591-00-00  ,  Lind 2  ,  Greenway Energy LLC  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-19294-00-00  ,  Lind 2 759  ,  Greenway Energy LLC  ,1991,0.00,1668.00,53.00,12, GD , 
   31-013-18174-00-00  ,  Lind 752  ,  Greenway Energy LLC  ,1991,0.00,2368.00,159.00,12, GD , 
   31-013-18655-00-00  ,  Lind 758  ,  Greenway Energy LLC  ,1991,0.00,2915.00,128.00,12, GD , 
   31-029-21119-00-00  ,  Lindemann 1  ,  Stedman Energy Inc.  ,1991,0.00,7075.00,0.00,12, GD , 
   31-051-16104-00-00  ,  Linder 60  ,  PXG Energy LLC  ,1991,0.00,3699.00,0.00,12, GD , 
   31-013-15856-00-00  ,  Lindquist; D 1  ,  Greenway Energy LLC  ,1991,0.00,1622.00,70.00,12, GD , 
   31-009-17205-00-00  ,  Lindquist; H 1  ,  Greenway Energy LLC  ,1991,0.00,2813.00,32.00,10, GD , 
   31-029-16301-00-00  ,  Lindsay 1  ,  Stedman Energy Inc.  ,1991,0.00,981.00,10.00,6, GD , 
   31-013-19853-00-00  ,  Lindstrom Unit 1  ,  Stedman Energy Inc.  ,1991,0.00,921.00,95.00,0, GD , 
   31-013-10484-00-00  ,  Lines 82  ,  Greenway Energy LLC  ,1991,0.00,2892.00,0.00,12, GD , 
   31-013-19165-00-00  ,  Lingenfelter Unit 1  ,  Crow Donald  ,1991,0.00,1604.00,0.00,8, GD , 
   31-013-16819-00-00  ,  Lipari; F 1  ,  PPP Future Development Inc.  ,1991,1093.00,6761.00,2213.00,9, GD , 
   31-009-13391-00-00  ,  Lipinski(Shead)1528-I  ,  Erebor Resources LLC  ,1991,0.00,1191.00,0.00,8, GD , 
   31-029-08969-00-00  ,  Lipman R D 1  ,  Weil Resources Inc.  ,1991,0.00,726.00,0.00,12, GD , 
   31-029-08847-00-00  ,  Lipman R D 2  ,  Weil Resources Inc.  ,1991,0.00,725.00,0.00,12, GD , 
   31-029-19213-00-00  ,  Lippert 1  ,  Cotton Well Drilling Company Inc.  ,1991,0.00,1703.00,4.00,12, GD , 
   31-029-13099-00-00  ,  Lippert 1401  ,  Greenway Energy LLC  ,1991,0.00,378.00,0.00,12, GD , 
   31-029-06903-00-00  ,  Lischer 1  ,  PPP Future Development Inc.  ,1991,0.00,8426.00,30.00,12, GD , 
   31-029-06911-00-00  ,  Lischer 2  ,  Weil Resources Inc.  ,1991,0.00,2114.00,24.00,12, GD , 
   31-013-13022-00-00  ,  Little 1  ,  Greenway Energy LLC  ,1991,0.00,6239.00,0.00,12, GD , 
   31-013-17699-00-00  ,  Littlefield 1  ,  PPP Future Development Inc.  ,1991,0.00,1756.00,0.00,12, GD , 
   31-037-17333-00-00  ,  Littlejohn 1  ,  United States Gypsum Company  ,1991,0.00,5084.00,0.00,12, GD , 
   31-051-17467-00-00  ,  Llop 225  ,  PXG Energy LLC  ,1991,0.00,7136.00,0.00,12, GD , 
   31-013-19836-00-00  ,  Lloyd/Bayliss 1-294  ,  K. Petroleum Inc.  ,1991,0.00,4385.00,80.00,8, GD , 
   31-011-13784-00-00  ,  LO & GB Bacon 1  ,  F & G Exploration LLC  ,1991,0.00,6881.00,0.00,12, GD , 
   31-029-09958-00-00  ,  Lobuglio Block Co 1  ,  Lafarge North America Inc.  ,1991,0.00,635.00,0.00,0, GD , 
   31-011-20624-00-00  ,  Lockwood 1 (1047-1)  ,  Minard Run Oil Company  ,1991,0.00,21519.00,0.00,12, GD , 
   31-011-20647-00-00  ,  Lockwood 1078-2  ,  Greenway Energy LLC  ,1991,0.00,3976.00,0.00,12, GD , 
   31-011-21305-00-00  ,  Lockwood 1156-1  ,  Greenway Energy LLC  ,1991,0.00,14074.00,0.00,12, GD , 
   31-009-17778-00-00  ,  Lockwood; G 1  ,  Greenway Energy LLC  ,1991,0.00,3731.00,0.00,12, GD , 
   31-009-18722-00-00  ,  Lockwood; W 1  ,  Greenway Energy LLC  ,1991,0.00,5402.00,0.00,12, GD , 
   31-013-10287-00-00  ,  Loeb 22  ,  Greenway Energy LLC  ,1991,0.00,265.00,0.00,3, GD , 
   31-013-14311-00-00  ,  Loll; W 1  ,  Greenway Energy LLC  ,1991,0.00,5040.00,0.00,12, GD , 
   31-029-60466-00-00  ,  Long 1  ,  4360 Walden Avenue LLC  ,1991,0.00,2.00,0.00,6, GD , 
   31-013-16583-00-00  ,  Long Unit 1  ,  PPP Future Development Inc.  ,1991,0.00,11430.00,140.00,0, GD , 
   31-013-11596-00-00  ,  Longhouse 240 1  ,  Greenway Energy LLC  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-10883-00-00  ,  Longhouse 64  ,  PPP Future Development Inc.  ,1991,0.00,0.00,45.00,0, GD , 
   31-013-10895-00-00  ,  Longhouse 65  ,  Greenway Energy LLC  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-18110-00-00  ,  Lookabaugh; R 1  ,  Greenway Energy LLC  ,1991,0.00,2660.00,110.00,12, GD , 
   31-009-16851-00-00  ,  Loomis 1  ,  PPP Future Development Inc.  ,1991,0.00,2915.00,10.00,12, GD , 
   31-123-04797-00-00  ,  Loree 2  ,  Loree Ann E.  ,1991,0.00,750.00,0.00,12, GD , 
   31-037-20489-00-00  ,  Lor-Rob Dairy 10 (6606)  ,  PXG Energy LLC  ,1991,0.00,4017.00,113.00,12, GD , 
   31-037-20581-00-00  ,  Lor-Rob Dairy 16 (6805)  ,  United States Gypsum Company  ,1991,0.00,702.00,2.00,12, GD , 
   31-037-20595-00-00  ,  Lor-Rob Dairy 17 (6815)  ,  PXG Energy LLC  ,1991,0.00,851.00,73.00,12, GD , 
   31-037-20491-00-00  ,  Lor-Rob Dairy 8 (6502)  ,  PXG Energy LLC  ,1991,0.00,1617.00,63.00,12, GD , 
   31-037-20490-00-00  ,  Lor-Rob Dairy 9 (6605)  ,  PXG Energy LLC  ,1991,0.00,5139.00,83.00,12, GD , 
   31-037-20578-00-00  ,  Lor-Rob Dairy Farms 13 (6802)  ,  PXG Energy LLC  ,1991,0.00,2307.00,122.00,12, GD , 
   31-037-20579-00-00  ,  Lor-Rob Dairy Farms 14 (6803)  ,  PXG Energy LLC  ,1991,0.00,3995.00,350.00,12, GD , 
   31-037-20580-00-00  ,  Lor-Rob Dairy Farms 15 (6804)  ,  PXG Energy LLC  ,1991,0.00,6355.00,288.00,12, GD , 
   31-037-20550-00-00  ,  Lor-Rob Farm 11 (6752)  ,  PXG Energy LLC  ,1991,0.00,1675.00,29.00,12, GD , 
   31-037-20551-00-00  ,  Lor-Rob Farm 12 (6753)  ,  United States Gypsum Company  ,1991,0.00,2420.00,136.00,12, GD , 
   31-013-11362-00-00  ,  Lowes 245  ,  Greenway Energy LLC  ,1991,0.00,79.00,0.00,2, GD , 
   31-013-18035-00-00  ,  Lown 2a  ,  Stedman Energy Inc.  ,1991,0.00,3075.00,180.00,0, GD , 
   31-013-18404-00-00  ,  Lown 3a  ,  Hatch Jeffrey and Chelsea  ,1991,0.00,2716.00,130.00,0, GD , 
   31-013-19910-00-00  ,  Lown/Aten 1-317  ,  PXG Energy LLC  ,1991,0.00,37.00,100.00,12, OD , 
   31-013-18317-00-00  ,  Lucariello; M 3  ,  Greenway Energy LLC  ,1991,0.00,2010.00,0.00,12, GD , 
   31-029-15589-00-00  ,  Lucas 1  ,  Jaroslawsky William J. and Cari L.  ,1991,0.00,417.00,0.00,0, GD , 
   31-069-04004-00-00  ,  Lucey 6667  ,  Greenway Energy LLC  ,1991,0.00,3636.00,0.00,12, GD , 
