   API Well Number, Well Name, Operator Name,Year,OIL (Bbls),GAS (Mcf),WATER (Bbls),Months in Production,Well Type, 
   31-009-20361-00-00  ,  Mayer Unit 1  ,  Turkey Run LLC  ,1988,0.00,1327.00,0.00,12, GD , 
   31-013-18371-00-00  ,  Mayville Central Sch 1  ,  Town of Chautauqua  ,1988,0.00,8138.00,0.00,12, GD , 
   31-013-13763-00-00  ,  Mayville Conserv. 555  ,  Greenway Energy LLC  ,1988,0.00,14076.00,46.00,11, GD , 
   31-013-12539-00-00  ,  Maziar NY 22  ,  PPP Future Development Inc.  ,1988,0.00,19161.00,80.00,10, GD , 
   31-013-12235-00-00  ,  Mazur 472  ,  Greenway Energy LLC  ,1988,0.00,3241.00,28.00,8, GD , 
   31-013-17085-00-00  ,  Mazzarisi 1  ,  PPP Future Development Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-029-20139-00-00  ,  Mazzu 1  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,17579.00,30.00,12, GD , 
   31-013-12385-00-00  ,  McAvoy 475  ,  Greenway Energy LLC  ,1988,0.00,1708.00,0.00,9, GD , 
   31-051-11403-00-00  ,  McBride 20218  ,  McBride Jane  ,1988,0.00,2283.00,0.00,7, GD , 
   31-037-14413-00-00  ,  McCabe 1  ,  Stedman Energy Inc.  ,1988,0.00,4712.00,0.00,12, GD , 
   31-099-19549-00-00  ,  McCarthy 1 (4116)  ,  Greenway Energy LLC  ,1988,0.00,4042.00,0.00,12, GD , 
   31-013-16453-00-00  ,  McChesney 1  ,  PPP Future Development Inc.  ,1988,0.00,1214.00,4.00,7, GD , 
   31-013-11863-00-00  ,  McChesney 2  ,  PPP Future Development Inc.  ,1988,0.00,11019.00,0.00,9, GD , 
   31-013-11672-00-00  ,  McChesney 3  ,  Resource America Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-037-01830-00-00  ,  McColl 1  ,  McColl Francis E.  ,1988,0.00,1148.00,10.00,12, GD , 
   31-013-12188-00-00  ,  McCoy 1343  ,  Greenway Energy LLC  ,1988,0.00,329.00,0.00,10, GD , 
   31-013-12186-00-00  ,  McCoy 1344  ,  Greenway Energy LLC  ,1988,0.00,1669.00,0.00,10, GD , 
   31-009-10867-00-00  ,  McCracken; Harvey 1  ,  Belden & Blake Corporation  ,1988,0.00,5084.00,0.00,12, GD , 
   31-013-17031-00-00  ,  McCray 1  ,  Stedman Energy Inc.  ,1988,0.00,1711.00,0.00,8, GD , 
   31-013-11459-00-00  ,  McCutcheon 222  ,  Greenway Energy LLC  ,1988,0.00,8534.00,13.00,11, GD , 
   31-013-11163-00-00  ,  McCutcheon 224  ,  Greenway Energy LLC  ,1988,0.00,5097.00,37.00,11, GD , 
   31-013-18810-00-00  ,  McDermott 1  ,  Stedman Energy Inc.  ,1988,0.00,10080.00,145.00,12, GD , 
   31-013-11353-00-00  ,  McEwan 263  ,  PPP Future Development Inc.  ,1988,0.00,881.00,0.00,10, GD , 
   31-029-04219-00-00  ,  McGeary  ,  Seaport Natural Gas Co. Inc.  ,1988,0.00,5790.00,0.00,11, GD , 
   31-013-11321-00-00  ,  McGee; G 1  ,  PPP Future Development Inc.  ,1988,0.00,2421.00,0.00,0, GD , 
   31-013-19058-00-00  ,  McGrath 1-B  ,  PPP Future Development Inc.  ,1988,0.00,6009.00,0.00,10, GD , 
   31-013-20142-00-00  ,  McGuinn 1  ,  PPP Future Development Inc.  ,1988,0.00,12952.00,0.00,12, GD , 
   31-013-11275-00-00  ,  McGuinn; R 1 Unit 255  ,  Greenway Energy LLC  ,1988,0.00,4434.00,0.00,9, GD , 
   31-013-11273-00-00  ,  McGuinn; R 1 Unit 256  ,  Greenway Energy LLC  ,1988,0.00,2232.00,0.00,11, GD , 
   31-013-11152-00-00  ,  McGuinn-Shepardson 1  ,  Greenway Energy LLC  ,1988,0.00,2495.00,0.00,11, GD , 
   31-037-19698-00-00  ,  McGuire 1a  ,  United States Gypsum Company  ,1988,0.00,209.00,60.00,12, GD , 
   31-037-19697-00-00  ,  McGuire-Braun 1a  ,  United States Gypsum Company  ,1988,0.00,712.00,0.00,12, GD , 
   31-051-16196-00-00  ,  McIlwaine 88  ,  PXG Energy LLC  ,1988,0.00,1119.00,0.00,12, GD , 
   31-011-15963-00-00  ,  McIntosh 2  ,  KeyBank National Association Trustee  ,1988,0.00,6515.00,0.00,12, GD , 
   31-013-10899-00-00  ,  McKillip 206  ,  Greenway Energy LLC  ,1988,0.00,2811.00,11.00,11, GD , 
   31-013-10605-00-00  ,  McLarney 102  ,  Greenway Energy LLC  ,1988,0.00,7413.00,0.00,12, GD , 
   31-099-19590-00-00  ,  McMillen 1 (4139)  ,  Greenway Energy LLC  ,1988,0.00,8901.00,0.00,12, GD , 
   31-013-18024-00-00  ,  McNallie 1  ,  K. Petroleum Inc.  ,1988,0.00,2001.00,50.00,6, GD , 
   31-013-19784-00-00  ,  McNallie 2-280  ,  K. Petroleum Inc.  ,1988,0.00,2052.00,134.00,6, GD , 
   31-013-18585-00-00  ,  McNamara 1  ,  K. Petroleum Inc.  ,1988,0.00,4118.00,111.00,8, GD , 
   31-013-18586-00-00  ,  McNamara 2  ,  K. Petroleum Inc.  ,1988,0.00,13864.00,330.00,8, GD , 
   31-013-20046-00-00  ,  McNamara; G 3-268  ,  K. Petroleum Inc.  ,1988,0.00,3829.00,70.00,2, GD , 
   31-029-14407-00-00  ,  McNeil 829  ,  Schreiner Oil and Gas Inc.  ,1988,0.00,3127.00,0.00,8, GD , 
   31-029-14408-00-00  ,  McNeil 830  ,  Schreiner Oil and Gas Inc.  ,1988,0.00,6232.00,0.00,12, GD , 
   31-013-13157-00-00  ,  McPherson 1  ,  PPP Future Development Inc.  ,1988,0.00,3542.00,0.00,12, GD , 
   31-011-19644-00-00  ,  McPherson Unit 427-1  ,  Greenway Energy LLC  ,1988,0.00,3198.00,0.00,12, GD , 
   31-011-19645-00-00  ,  McPherson Unit 428-2  ,  Greenway Energy LLC  ,1988,0.00,3198.00,0.00,12, GD , 
   31-011-19646-00-00  ,  McPherson Unit 429-3  ,  Greenway Energy LLC  ,1988,0.00,3418.00,0.00,12, GD , 
   31-037-19517-00-00  ,  McTarnaghan 1  ,  United States Gypsum Company  ,1988,0.00,710.00,20.00,12, GD , 
   31-107-20645-00-00  ,  Mead 1  ,  Quaker State Corp.  ,1988,0.00,0.00,0.00,0, GD , 
   31-009-16723-00-00  ,  Meade 1  ,  Stedman Energy Inc.  ,1988,0.00,6341.00,0.00,12, GD , 
   31-029-16600-00-00  ,  Meadows 1  ,  Pefley Oil & Gas Inc.  ,1988,0.00,3496.00,0.00,11, GD , 
   31-029-18060-00-00  ,  Mecca Bros 1  ,  Stedman Energy Inc.  ,1988,0.00,1435.00,25.00,12, GD , 
   31-029-18492-00-00  ,  Mecca D 2  ,  Stedman Energy Inc.  ,1988,0.00,1511.00,0.00,12, GD , 
   31-013-19116-00-00  ,  Mecusker 290  ,  Lenape Resources Corp. The  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-17993-00-00  ,  Mecusker/Bly 1  ,  K. Petroleum Inc.  ,1988,0.00,8057.00,280.00,12, GD , 
   31-013-19707-00-00  ,  Mecusker/Bly 2-282  ,  K. Petroleum Inc.  ,1988,0.00,82909.00,80.00,12, GD , 
   31-013-11487-00-00  ,  Meder 318  ,  Greenway Energy LLC  ,1988,0.00,1242.00,20.00,12, GD , 
   31-013-11341-00-00  ,  Meder 321  ,  Greenway Energy LLC  ,1988,0.00,1013.00,5.00,10, GD , 
   31-013-11340-00-00  ,  Meder Unit 319 1  ,  Greenway Energy LLC  ,1988,0.00,507.00,0.00,8, GD , 
   31-009-21111-00-00  ,  Medina Power Co 1  ,  PPP Future Development Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-18337-00-00  ,  Mee 1  ,  PPP Future Development Inc.  ,1988,0.00,12680.00,0.00,9, GD , 
   31-013-18609-00-00  ,  Mee 2  ,  PPP Future Development Inc.  ,1988,0.00,7736.00,0.00,9, GD , 
   31-013-20972-00-00  ,  Mee; W 7343  ,  Greenway Energy LLC  ,1988,0.00,12811.00,30.00,8, GD , 
   31-013-10066-00-00  ,  Meeder 124  ,  Belden & Blake Corporation  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-10771-00-00  ,  Meeder 163  ,  Greenway Energy LLC  ,1988,0.00,4481.00,14.00,11, GD , 
   31-013-11117-00-00  ,  Meeder 177  ,  Greenway Energy LLC  ,1988,0.00,4471.00,0.00,9, GD , 
   31-013-11043-00-00  ,  Meeder 178  ,  Greenway Energy LLC  ,1988,0.00,61.00,12.00,2, GD , 
   31-013-10705-00-00  ,  Meeder 183  ,  Greenway Energy LLC  ,1988,0.00,10453.00,6.00,12, GD , 
   31-013-11414-00-00  ,  Meeder 185  ,  Greenway Energy LLC  ,1988,0.00,7508.00,0.00,8, GD , 
   31-013-11040-00-00  ,  Meeder 187  ,  Greenway Energy LLC  ,1988,0.00,10907.00,0.00,11, GD , 
   31-013-11041-00-00  ,  Meeder 188  ,  Greenway Energy LLC  ,1988,0.00,3338.00,0.00,7, GD , 
   31-013-10707-00-00  ,  Meeder 190  ,  Greenway Energy LLC  ,1988,0.00,6992.00,0.00,8, GD , 
   31-013-10252-00-00  ,  Meeder Andy 93  ,  Stedman Energy Inc.  ,1988,0.00,1790.00,36.00,11, GD , 
   31-013-15049-00-00  ,  Meeder C 1  ,  Meeder Curt N.  ,1988,0.00,3586.00,0.00,12, GD , 
   31-121-12178-00-00  ,  Meeder Wn-1533  ,  Meeder Ezra  ,1988,0.00,0.00,0.00,0, GD , 
   31-037-17341-00-00  ,  Meek 1  ,  United States Gypsum Company  ,1988,0.00,3003.00,0.00,12, GD , 
   31-121-15219-00-00  ,  Mehlenbacher 1  ,  Farm Energy Trust  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-18785-00-00  ,  Mehs Unit 1  ,  Jebco OGM Resources Inc.  ,1988,0.00,4235.00,65.00,11, GD , 
   31-013-18784-00-00  ,  Mehs Unit 2  ,  Jebco OGM Resources Inc.  ,1988,0.00,2023.00,0.00,11, GD , 
   31-009-15668-00-00  ,  Meides 2  ,  Diehl Ronald  ,1988,0.00,0.00,0.00,0, GD , 
   31-121-18751-00-00  ,  Meiler 1  ,  PPP Future Development Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-037-16177-00-00  ,  Meiser 1  ,  United States Gypsum Company  ,1988,0.00,261.00,0.00,6, GD , 
   31-037-17586-00-00  ,  Meiser 2  ,  United States Gypsum Company  ,1988,0.00,159.00,0.00,3, GD , 
   31-013-17153-00-00  ,  Melby 1  ,  PPP Future Development Inc.  ,1988,0.00,5147.00,0.00,10, GD , 
   31-013-17736-00-00  ,  Melby 2  ,  PPP Future Development Inc.  ,1988,0.00,18220.00,0.00,10, GD , 
   31-099-17570-00-00  ,  Melcher 1 (4052)  ,  Equitable Resources Exploraration  ,1988,0.00,659.00,0.00,12, GD , 
   31-037-16175-00-00  ,  Mendola 1  ,  Warren Malcolm  ,1988,0.00,986.00,0.00,4, GD , 
   31-037-13680-00-00  ,  Mercer 1  ,  Alden Aurora Gas Company Inc.  ,1988,0.00,14868.00,0.00,12, GD , 
   31-013-12523-00-00  ,  Meredith NY 10  ,  Kastle Resources Enterprises Inc.  ,1988,0.00,1533.00,160.00,10, GD , 
   31-121-18864-00-00  ,  Merle; G 1  ,  New York Gas And Oil Company Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-009-18602-00-00  ,  Merrill 1  ,  Merrill Brian G.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-12094-00-00  ,  Merritt 1309  ,  Greenway Energy LLC  ,1988,0.00,0.00,8.00,0, GD , 
   31-013-12095-00-00  ,  Merritt 1310  ,  Greenway Energy LLC  ,1988,0.00,0.00,5.00,0, GD , 
   31-013-12096-00-00  ,  Merritt 1311  ,  Greenway Energy LLC  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-19780-00-00  ,  Messenger; C 1-A  ,  Greenway Energy LLC  ,1988,0.00,7846.00,0.00,12, GD , 
   31-013-20210-00-00  ,  Messenger; C 1-B  ,  Greenway Energy LLC  ,1988,0.00,4637.00,0.00,12, GD , 
   31-029-60794-00-00  ,  Mest 1  ,  Lewis Jeffrey  ,1988,0.00,0.00,0.00,0, GD , 
   31-051-15480-00-00  ,  Meter 1  ,  Meter Erin L. & William J.  ,1988,0.00,0.00,0.00,0, GD , 
   31-029-04756-00-00  ,  Metz 1  ,  Reserve Gas Company Inc.  ,1988,0.00,594.00,0.00,9, GD , 
   31-013-10111-00-00  ,  Metzler 1  ,  Greenway Energy LLC  ,1988,0.00,3083.00,0.00,12, GD , 
   31-029-20794-00-00  ,  Meyer 1  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,471.00,0.00,12, GD , 
   31-121-13726-00-00  ,  Meyer; W 1  ,  Shanley Montara Petroleum Co.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-11207-00-00  ,  Meyers 252  ,  Greenway Energy LLC  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-13771-00-00  ,  Meyers 564  ,  Greenway Energy LLC  ,1988,0.00,4620.00,37.00,11, GD , 
   31-009-16716-00-00  ,  Meyers; B 1  ,  Greenway Energy LLC  ,1988,0.00,3714.00,0.00,12, GD , 
   31-009-16849-00-00  ,  Meyers; B 2  ,  Greenway Energy LLC  ,1988,0.00,7533.00,0.00,10, GD , 
   31-037-19478-00-00  ,  Meyers; W. 1  ,  United States Gypsum Company  ,1988,0.00,3197.00,58.00,12, GD , 
   31-037-19473-00-00  ,  Meyers; W. 2  ,  United States Gypsum Company  ,1988,0.00,3711.00,0.00,12, GD , 
   31-037-19629-00-00  ,  Meyers; W. 3  ,  United States Gypsum Company  ,1988,0.00,3850.00,26.00,12, GD , 
   31-013-16853-00-00  ,  Mezzio 1  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,1881.00,0.00,0, GD , 
   31-013-13629-00-00  ,  Michalske 1255  ,  Greenway Energy LLC  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-17686-00-00  ,  Michielsen; L 1  ,  Greenway Energy LLC  ,1988,0.00,4938.00,0.00,12, GD , 
   31-037-20419-00-00  ,  Midkiff; J. 1  ,  United States Gypsum Company  ,1988,0.00,2951.00,0.00,12, GD , 
   31-013-11883-00-00  ,  Mid-Meadows 406  ,  Greenway Energy LLC  ,1988,0.00,1139.00,0.00,12, GD , 
   31-121-13274-00-00  ,  Midstates Container 1  ,  PXG Energy LLC  ,1988,0.00,1015.00,0.00,3, GD , 
   31-013-18802-00-00  ,  Mierzwa 1-6289  ,  Empire Exploration Inc.  ,1988,0.00,237.00,0.00,2, GD , 
   31-009-18295-00-00  ,  Mighells 1  ,  Stedman Energy Inc.  ,1988,0.00,3233.00,0.00,12, GD , 
   31-013-12530-00-00  ,  Miktuk NY 63  ,  PPP Future Development Inc.  ,1988,0.00,4509.00,0.00,10, GD , 
   31-013-18718-00-00  ,  Miktuk; J. 1-Ny-4020  ,  PPP Future Development Inc.  ,1988,0.00,17268.00,0.00,9, GD , 
   31-013-18917-00-00  ,  Mikula 1  ,  PPP Future Development Inc.  ,1988,0.00,1135.00,0.00,10, GD , 
   31-013-11205-00-00  ,  Mikula 152  ,  Greenway Energy LLC  ,1988,0.00,4528.00,0.00,12, GD , 
   31-013-11138-00-00  ,  Mikula 153  ,  Greenway Energy LLC  ,1988,0.00,3383.00,19.00,12, GD , 
   31-013-10706-00-00  ,  Mikula 189  ,  Greenway Energy LLC  ,1988,0.00,29791.00,9.00,11, GD , 
   31-013-11268-00-00  ,  Mikula 310  ,  Greenway Energy LLC  ,1988,0.00,2456.00,14.00,12, GD , 
   31-013-11025-00-00  ,  Mikula 520  ,  Greenway Energy LLC  ,1988,0.00,2168.00,22.00,11, GD , 
   31-013-19043-00-00  ,  Mikula-Ivett 6381  ,  Ivett Donald L. & Jeanette V.  ,1988,0.00,1516.00,4.00,12, GD , 
   31-037-19693-00-00  ,  Mileham; E. 1  ,  United States Gypsum Company  ,1988,0.00,1430.00,0.00,12, GD , 
   31-029-60303-00-00  ,  Miles 1  ,  MacNichols Jennifer  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-12394-00-00  ,  Militello 1  ,  PPP Future Development Inc.  ,1988,0.00,2339.00,75.00,12, GD , 
   31-029-16517-00-00  ,  Milius  ,  Stedman Energy Inc.  ,1988,0.00,1588.00,100.00,12, GD , 
   31-029-12759-00-00  ,  Milius-Thomas 2  ,  Stedman Energy Inc.  ,1988,0.00,821.00,0.00,4, GD , 
   31-009-18761-00-00  ,  Milks 6308  ,  Nucomer Energy LLC  ,1988,0.00,4988.00,1.00,12, GD , 
   31-009-18763-00-00  ,  Milks Jr 3 6315  ,  Empire Exploration Inc.  ,1988,0.00,1946.00,14.00,12, GD , 
   31-009-18801-00-00  ,  Milks; C 6304  ,  Nucomer Energy LLC  ,1988,0.00,4925.00,9.00,12, GD , 
   31-009-18760-00-00  ,  Milks; Sr. 2 6307  ,  Wood Kenneth  ,1988,0.00,2305.00,28.00,12, GD , 
   31-029-14423-00-00  ,  Mill 832  ,  Schreiner Oil and Gas Inc.  ,1988,0.00,1304.00,0.00,12, GD , 
   31-029-14424-00-00  ,  Mill 833  ,  Schreiner Oil and Gas Inc.  ,1988,0.00,492.00,0.00,2, GD , 
   31-009-20908-00-00  ,  Miller 1  ,  PPP Future Development Inc.  ,1988,0.00,6882.00,0.00,8, GD , 
   31-029-13229-00-00  ,  Miller 2  ,  Stedman Energy Inc.  ,1988,0.00,469.00,0.00,4, GD , 
   31-013-11907-00-00  ,  Miller 433  ,  Greenway Energy LLC  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-11915-00-00  ,  Miller 441  ,  Greenway Energy LLC  ,1988,0.00,3726.00,0.00,5, GD , 
   31-013-17011-00-00  ,  Miller 6  ,  PPP Future Development Inc.  ,1988,0.00,4844.00,19.00,11, GD , 
   31-121-04487-00-00  ,  Miller Charles Florine 1  ,  PPP Future Development Inc.  ,1988,0.00,1487.00,20.00,8, GD , 
   31-013-12519-00-00  ,  Miller NY 23  ,  PPP Future Development Inc.  ,1988,0.00,15691.00,75.00,10, GD , 
   31-009-17095-00-00  ,  Miller; A 1  ,  Greenway Energy LLC  ,1988,0.00,2939.00,0.00,12, GD , 
   31-009-17041-00-00  ,  Miller; A 2 Ka-110  ,  Greenway Energy LLC  ,1988,0.00,5176.00,0.00,12, GD , 
   31-009-11100-00-00  ,  Miller; A 20165-Pit  ,  Greenway Energy LLC  ,1988,0.00,266.00,0.00,1, GD , 
   31-013-18888-00-00  ,  Miller; C 6331  ,  Miller Charles A. Jr.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-18886-00-00  ,  Miller; C 6333  ,  Miller Charles A. Jr.  ,1988,0.00,0.00,0.00,0, GD , 
   31-037-11932-00-00  ,  Miller; C. 1  ,  United States Gypsum Company  ,1988,0.00,1561.00,0.00,12, GD , 
   31-037-12892-00-00  ,  Miller; C. 2  ,  United States Gypsum Company  ,1988,0.00,1879.00,0.00,12, GD , 
   31-009-19956-00-00  ,  Miller; D 1  ,  Greenway Energy LLC  ,1988,0.00,5861.00,0.00,12, GD , 
   31-009-19777-00-00  ,  Miller; E 1  ,  Cabot Oil & Gas Corp.  ,1988,0.00,2486.00,0.00,12, GD , 
   31-009-16784-00-00  ,  Miller; I 1  ,  Greenway Energy LLC  ,1988,0.00,9724.00,0.00,10, GD , 
   31-009-17225-00-00  ,  Miller; J 1  ,  Greenway Energy LLC  ,1988,0.00,4034.00,0.00,12, GD , 
   31-009-19985-00-00  ,  Miller; J 2  ,  Greenway Energy LLC  ,1988,0.00,4434.00,0.00,12, GD , 
   31-121-19007-00-00  ,  Miller; J. 1  ,  United States Gypsum Company  ,1988,0.00,854.00,85.00,12, GD , 
   31-029-19021-00-00  ,  Miller; Mervin 1  ,  Alden Aurora Gas Company Inc.  ,1988,0.00,5377.00,0.00,12, GD , 
   31-037-20640-00-00  ,  Miller; P. 2  ,  United States Gypsum Company  ,1988,0.00,0.00,0.00,0, GD , 
   31-037-13300-00-00  ,  Miller; R. 1  ,  United States Gypsum Company  ,1988,0.00,5187.00,0.00,12, GD , 
   31-037-13884-00-00  ,  Miller; R. 2  ,  United States Gypsum Company  ,1988,0.00,3213.00,0.00,12, GD , 
   31-013-10285-00-00  ,  Miller; Raymond 20 1  ,  Greenway Energy LLC  ,1988,0.00,936.00,0.00,10, GD , 
   31-009-17097-00-00  ,  Miller; Y 1  ,  Greenway Energy LLC  ,1988,0.00,4433.00,0.00,12, GD , 
   31-013-18050-00-00  ,  Miller/Napoleon 160  ,  PXG Energy LLC  ,1988,0.00,241.00,0.00,3, GD , 
   31-013-19809-00-00  ,  Miller/Napoleon 2-285  ,  PXG Energy LLC  ,1988,0.00,4807.00,145.00,12, GD , 
   31-121-13556-00-00  ,  Milligan Brothers 6  ,  PXG Energy LLC  ,1988,0.00,1477.00,0.00,8, GD , 
   31-013-19845-00-00  ,  Milliman-Seawall 1-296  ,  K. Petroleum Inc.  ,1988,0.00,58758.00,76.00,12, GD , 
   31-013-20184-00-00  ,  Milliman-Seawall 2-333  ,  K. Petroleum Inc.  ,1988,0.00,7086.00,205.00,12, GD , 
   31-013-18736-00-00  ,  Milspaw 1  ,  PPP Future Development Inc.  ,1988,0.00,1441.00,0.00,10, GD , 
   31-013-12533-00-00  ,  Milspaw NY 16  ,  PPP Future Development Inc.  ,1988,0.00,1843.00,0.00,10, GD , 
   31-003-63703-00-00  ,  Milton Loring 2  ,  Loring Melvin R.  ,1988,0.00,0.00,0.00,12, GD , 
   31-013-18604-00-00  ,  Mingerell 1  ,  U. S. Energy Development Corporation  ,1988,0.00,22334.00,200.00,12, GD , 
   31-037-16166-00-00  ,  Mingle 1  ,  United States Gypsum Company  ,1988,0.00,525.00,0.00,4, GD , 
   31-013-12389-00-00  ,  Mingle 481  ,  Greenway Energy LLC  ,1988,0.00,6970.00,0.00,11, GD , 
   31-009-17792-00-00  ,  Mirwald; F 1  ,  Greenway Energy LLC  ,1988,0.00,5606.00,0.00,10, GD , 
   31-013-19343-00-00  ,  Mitchell 1  ,  PPP Future Development Inc.  ,1988,0.00,21419.00,0.00,10, GD , 
   31-013-10486-00-00  ,  Mitchell 200  ,  Greenway Energy LLC  ,1988,0.00,1848.00,43.00,10, GD , 
   31-051-16132-00-00  ,  Mitchell 76  ,  Lenape Resources Corp. The  ,1988,0.00,0.00,0.00,0, GD , 
   31-029-14626-00-00  ,  Moden 1-838  ,  Schreiner Oil and Gas Inc.  ,1988,0.00,4927.00,0.00,8, GD , 
   31-011-04651-00-00  ,  Modern Tissue 1 (769-1)  ,  Greenway Energy LLC  ,1988,0.00,4409.00,0.00,12, GD , 
   31-013-11206-00-00  ,  Mogen; David 1  ,  Greenway Energy LLC  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-12240-00-00  ,  Mohart 488  ,  Greenway Energy LLC  ,1988,0.00,6606.00,44.00,12, GD , 
   31-029-19370-00-00  ,  Monckton 1  ,  Stedman Energy Inc.  ,1988,0.00,4250.00,0.00,0, GD , 
   31-029-19372-00-00  ,  Monckton 2  ,  Stedman Energy Inc.  ,1988,0.00,3881.00,0.00,0, GD , 
   31-013-11901-00-00  ,  Monette 427  ,  Greenway Energy LLC  ,1988,0.00,1413.00,0.00,12, GD , 
   31-069-02331-00-00  ,  Monier Later Granby  ,  Granby & Hemenway Gas Co. Inc  ,1988,0.00,839.00,0.00,12, GD , 
   31-013-19988-00-00  ,  Monk 1  ,  Stedman Energy Inc.  ,1988,0.00,11988.00,60.00,12, GD , 
   31-013-19900-00-00  ,  Monk 2  ,  Stedman Energy Inc.  ,1988,0.00,6916.00,40.00,12, GD , 
   31-013-20083-00-00  ,  Monk 3  ,  Stedman Energy Inc.  ,1988,0.00,4250.00,20.00,12, GD , 
   31-013-19065-00-00  ,  Monroe Ridge1 6332  ,  Empire Exploration Inc.  ,1988,0.00,1560.00,0.00,12, GD , 
   31-013-10727-00-00  ,  Montfort 1  ,  Greenway Energy LLC  ,1988,0.00,0.00,0.00,0, GD , 
   31-029-17674-00-00  ,  Montgomery 1  ,  Pan Energy Company Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-029-16677-00-00  ,  Moog 1 Fee  ,  Moog Incorporated  ,1988,0.00,1550.00,0.00,12, GD , 
   31-029-19220-00-00  ,  Mooney 1  ,  GRR Mammoser LLC  ,1988,0.00,2628.00,0.00,0, GD , 
   31-013-10028-00-00  ,  Mooney; G M 1  ,  Greenway Energy LLC  ,1988,0.00,4019.00,8.00,10, GD , 
   31-013-11490-00-00  ,  Mooney; G. Unit 368 1  ,  Troyer Walter Jr.  ,1988,0.00,57.00,0.00,12, GD , 
   31-029-60300-00-00  ,  Moore 201  ,  DePriest Howard Joseph & Susan M.  ,1988,0.00,1480.00,5.00,12, GD , 
   31-013-11788-00-00  ,  Mooreland Estates 1  ,  Greenridge Oil Company LLC  ,1988,0.00,2352.00,0.00,6, GD , 
   31-037-16185-00-00  ,  Morabito 1  ,  Stedman Energy Inc.  ,1988,0.00,3443.00,0.00,12, GD , 
   31-051-17432-00-00  ,  Moran 1  ,  PXG Energy LLC  ,1988,0.00,260.00,0.00,12, GD , 
   31-009-18615-00-00  ,  Morey 6283  ,  Empire Exploration Inc.  ,1988,0.00,418.00,0.00,6, GD , 
   31-013-18030-00-00  ,  Morey 1  ,  PPP Future Development Inc.  ,1988,0.00,2880.00,0.00,12, GD , 
   31-013-18980-00-00  ,  Morey; E 6335  ,  Nucomer Energy LLC  ,1988,0.00,5261.00,1.00,12, GD , 
   31-013-16893-00-00  ,  Morris 1  ,  PPP Future Development Inc.  ,1988,0.00,261.00,0.00,0, GD , 
   31-013-17887-00-00  ,  Morris 2  ,  PPP Future Development Inc.  ,1988,0.00,1072.00,0.00,5, GD , 
   31-013-10288-00-00  ,  Morrison 1  ,  Greenway Energy LLC  ,1988,0.00,2474.00,0.00,10, GD , 
   31-013-17969-00-00  ,  Morrison 2  ,  PPP Future Development Inc.  ,1988,0.00,60991.00,120.00,12, GD , 
   31-013-14381-00-00  ,  Morrison 6656  ,  Greenway Energy LLC  ,1988,0.00,2798.00,0.00,12, GD , 
   31-013-17025-00-00  ,  Morrison Unit 1  ,  PPP Future Development Inc.  ,1988,0.00,177048.00,100.00,12,Not Listed, 
   31-013-20756-00-00  ,  Morrison Unit 408-1  ,  Greenway Energy LLC  ,1988,0.00,7990.00,0.00,12, GD , 
   31-013-10918-00-00  ,  Morse 1  ,  Greenway Energy LLC  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-11281-00-00  ,  Morse 2  ,  Greenway Energy LLC  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-18052-00-00  ,  Morton 1  ,  PPP Future Development Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-11454-00-00  ,  Moscato 1217  ,  Greenway Energy LLC  ,1988,0.00,1712.00,0.00,12, GD , 
   31-009-18762-00-00  ,  Mosher 1 6305  ,  Smith Mark A. & Laurel A.  ,1988,0.00,1095.00,0.00,11, GD , 
   31-009-18435-00-00  ,  Mosher-Meade Unit 1  ,  Stedman Energy Inc.  ,1988,0.00,2909.00,0.00,12, GD , 
   31-009-19727-00-00  ,  Mosher-Meade Unit A1 1  ,  Stedman Energy Inc.  ,1988,0.00,4258.00,0.00,12, GD , 
   31-009-19745-00-00  ,  Mosher-Parker Unit 1  ,  Stedman Energy Inc.  ,1988,0.00,4276.00,0.00,12, GD , 
   31-029-14410-00-00  ,  Moskowitz 1  ,  Schreiner Oil and Gas Inc.  ,1988,0.00,0.00,0.00,0, GD , 
