   API Well Number, Well Name, Operator Name,Year,OIL (Bbls),GAS (Mcf),WATER (Bbls),Months in Production,Well Type, 
   31-037-19626-00-00  ,  Klotzbach; L. 1  ,  United States Gypsum Company  ,1987,0.00,1937.00,0.00,12,Not Listed, 
   31-037-19696-00-00  ,  Klotzbach-Hall 1a  ,  United States Gypsum Company  ,1987,0.00,755.00,110.00,12,Not Listed, 
   31-013-11866-00-00  ,  Klubek 387  ,  Greenway Energy LLC  ,1987,0.00,1947.00,45.00,11,Not Listed, 
   31-037-09345-00-00  ,  Knapp 1  ,  United States Gypsum Company  ,1987,0.00,1531.00,0.00,12,Not Listed, 
   31-013-18176-00-00  ,  Knapp 750  ,  Smith Diman T. and LouAnn  ,1987,0.00,6997.00,0.00,12,Not Listed, 
   31-013-18926-00-00  ,  Knapp 751  ,  TGX Corp.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-18699-00-00  ,  Knapp 782  ,  TGX Corp.  ,1987,0.00,0.00,695.00,0,Not Listed, 
   31-013-09871-00-00  ,  Knight 10  ,  Greenway Energy LLC  ,1987,0.00,12.00,0.00,1,Not Listed, 
   31-013-10029-00-00  ,  Knight 33  ,  Greenway Energy LLC  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-10088-00-00  ,  Knight 38  ,  Greenway Energy LLC  ,1987,0.00,115.00,0.00,1,Not Listed, 
   31-013-14420-00-00  ,  Knight-Kofoed 5  ,  Greenridge Oil Company LLC  ,1987,0.00,6360.00,0.00,12,Not Listed, 
   31-013-19114-00-00  ,  Kobza/Walker 1-256  ,  K. Petroleum Inc.  ,1987,0.00,18790.00,0.00,12,Not Listed, 
   31-029-20195-00-00  ,  Koch 1  ,  Stedman Energy Inc.  ,1987,0.00,10911.00,0.00,12,Not Listed, 
   31-029-20390-00-00  ,  Koch; J. 2  ,  Cotton Well Drilling Company Inc.  ,1987,3.00,5229.00,0.00,12,Not Listed, 
   31-037-17454-00-00  ,  Kochmanski 1  ,  United States Gypsum Company  ,1987,0.00,6771.00,25.00,12,Not Listed, 
   31-009-13373-00-00  ,  Koelzow(Taft)1706-I  ,  Taft Marjorie A.  ,1987,0.00,2279.00,0.00,12,Not Listed, 
   31-013-18659-00-00  ,  Kofod 1  ,  PPP Future Development Inc.  ,1987,0.00,509.00,160.00,7,Not Listed, 
   31-013-19295-00-00  ,  Kofod 3 784  ,  PPP Future Development Inc.  ,1987,0.00,2845.00,158.00,12,Not Listed, 
   31-013-18639-00-00  ,  Kofod 762  ,  Greenway Energy LLC  ,1987,0.00,9279.00,0.00,12,Not Listed, 
   31-013-10065-00-00  ,  Kofoed; Howard S 1  ,  Greenway Energy LLC  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-037-11609-00-00  ,  Kohlhagen 1  ,  Alden Aurora Gas Company Inc.  ,1987,0.00,5412.00,0.00,12,Not Listed, 
   31-037-11974-00-00  ,  Kohlhagen 2  ,  Alden Aurora Gas Company Inc.  ,1987,0.00,5412.00,0.00,12,Not Listed, 
   31-029-14764-00-00  ,  Kohn 1182-I  ,  Seneca Resources Corporation  ,1987,0.00,4577.00,0.00,12,Not Listed, 
   31-029-14766-00-00  ,  Kohn 1186-I  ,  Seneca Resources Corporation  ,1987,0.00,5104.00,0.00,12,Not Listed, 
   31-037-17340-00-00  ,  Kolarik 1  ,  United States Gypsum Company  ,1987,0.00,4643.00,0.00,12,Not Listed, 
   31-121-18934-00-00  ,  Kolb; R 1  ,  PPP Future Development Inc.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-029-15535-00-00  ,  Kold 848  ,  Schreiner Oil and Gas Inc.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-037-60708-00-00  ,  Kolkowicz  ,  GFS Energy Inc.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-037-15898-00-00  ,  Konfederath 1  ,  United States Gypsum Company  ,1987,0.00,4009.00,0.00,12,Not Listed, 
   31-037-17582-00-00  ,  Konfederath 2  ,  United States Gypsum Company  ,1987,0.00,11279.00,112.00,12,Not Listed, 
   31-009-17274-00-00  ,  Koningisor; B 1  ,  Greenway Energy LLC  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-009-18224-00-00  ,  Kopenski; T 1  ,  Greenway Energy LLC  ,1987,0.00,3286.00,0.00,9,Not Listed, 
   31-013-14834-00-00  ,  Koprowski 1  ,  PPP Future Development Inc.  ,1987,0.00,3841.00,1.00,12,Not Listed, 
   31-013-14835-00-00  ,  Koprowski 2  ,  Greenway Energy LLC  ,1987,0.00,3841.00,55.00,12,Not Listed, 
   31-013-11078-00-00  ,  Kopta 107  ,  Greenway Energy LLC  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-10657-00-00  ,  Kopta 108  ,  Greenway Energy LLC  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-18569-00-00  ,  Kopta 683  ,  Greenway Energy LLC  ,1987,0.00,3371.00,26.00,12,Not Listed, 
   31-013-18395-00-00  ,  Kopta 691  ,  Greenway Energy LLC  ,1987,0.00,2736.00,53.00,12,Not Listed, 
   31-013-15563-00-00  ,  Kopta; A 1  ,  Greenway Energy LLC  ,1987,0.00,8785.00,175.00,12,Not Listed, 
   31-013-15564-00-00  ,  Kopta; A 2  ,  Transfuel Resources Co.  ,1987,0.00,1164.00,0.00,9,Not Listed, 
   31-013-15565-00-00  ,  Kopta; A 3  ,  Greenway Energy LLC  ,1987,0.00,13100.00,0.00,12,Not Listed, 
   31-013-15566-00-00  ,  Kopta; A 4  ,  Greenway Energy LLC  ,1987,0.00,3562.00,0.00,12,Not Listed, 
   31-013-17790-00-00  ,  Kopta; A 5  ,  Greenway Energy LLC  ,1987,0.00,1805.00,124.00,11,Not Listed, 
   31-013-10090-00-00  ,  Kopta; C 2  ,  Greenway Energy LLC  ,1987,0.00,8.00,0.00,1,Not Listed, 
   31-013-09964-00-00  ,  Kopta; Charles 1  ,  Greenway Energy LLC  ,1987,0.00,13.00,0.00,1,Not Listed, 
   31-013-10278-00-00  ,  Kopta; Elizabeth 1  ,  Greenway Energy LLC  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-19066-00-00  ,  Korbas 1  ,  Stedman Energy Inc.  ,1987,0.00,3266.00,200.00,9,Not Listed, 
   31-037-04477-00-00  ,  Kostanciak 1  ,  Lor-Rob Associates LLC  ,1987,0.00,2281.00,68.00,7,Not Listed, 
   31-009-16929-00-00  ,  Kota; F 1  ,  Greenway Energy LLC  ,1987,0.00,13706.00,0.00,11,Not Listed, 
   31-051-19432-00-00  ,  Kotak 1  ,  Bruckel Peter  ,1987,0.00,360.00,0.00,12,Not Listed, 
   31-013-18034-00-00  ,  Kotar Unit 1a  ,  PPP Future Development Inc.  ,1987,0.00,77828.00,100.00,12,Not Listed, 
   31-013-16362-00-00  ,  Kovel 1  ,  Stedman Energy Inc.  ,1987,0.00,0.00,0.00,2,Not Listed, 
   31-013-17850-00-00  ,  Kowalski 1  ,  PPP Future Development Inc.  ,1987,0.00,434.00,1.00,1,Not Listed, 
   31-013-13975-00-00  ,  Kozmer 1  ,  Cotton Well Drilling Company Inc.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-003-18651-00-00  ,  Kozoil 1  ,  PPP Future Development Inc.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-121-13889-00-00  ,  Kramell 2  ,  PPP Future Development Inc.  ,1987,0.00,1001.00,0.00,1,Not Listed, 
   31-121-13888-00-00  ,  Krammell 1  ,  PPP Future Development Inc.  ,1987,0.00,855.00,0.00,1,Not Listed, 
   31-013-18932-00-00  ,  Kranking; J 1  ,  Greenway Energy LLC  ,1987,0.00,18646.00,0.00,12,Not Listed, 
   31-029-14371-00-00  ,  Kratt 1442  ,  Greenway Energy LLC  ,1987,0.00,791.00,0.00,6,Not Listed, 
   31-013-13770-00-00  ,  Krause 563  ,  Greenway Energy LLC  ,1987,0.00,3097.00,60.00,8,Not Listed, 
   31-037-20473-00-00  ,  Krautsak & Schulz 1  ,  United States Gypsum Company  ,1987,0.00,1419.00,0.00,3,Not Listed, 
   31-051-16192-00-00  ,  Krenzer 82  ,  PXG Energy LLC  ,1987,0.00,3540.00,0.00,12,Not Listed, 
   31-121-18759-00-00  ,  Kroh 1  ,  United States Gypsum Company  ,1987,0.00,6546.00,18.00,12,Not Listed, 
   31-121-18548-00-00  ,  Krolick 1  ,  PXG Energy LLC  ,1987,0.00,1370.00,0.00,2,Not Listed, 
   31-029-18839-00-00  ,  Krolick; T 1  ,  Greenway Energy LLC  ,1987,0.00,16836.00,5.00,11,Not Listed, 
   31-009-18553-00-00  ,  Krotje 1  ,  Krotje Dorothy C.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-029-60318-00-00  ,  Krull 1364-I  ,  Seneca Resources Corporation  ,1987,0.00,3735.00,60.00,12,Not Listed, 
   31-029-15274-00-00  ,  Krull 839  ,  Schreiner Oil and Gas Inc.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-02136-00-00  ,  Kruse(Kaczor)1950-I  ,  Greenridge Oil Company LLC  ,1987,0.00,9244.00,67.00,12,Not Listed, 
   31-037-19477-00-00  ,  Kruszelnicki 1  ,  United States Gypsum Company  ,1987,0.00,5002.00,230.00,12,Not Listed, 
   31-037-19649-00-00  ,  Kruszelnicki 2  ,  United States Gypsum Company  ,1987,0.00,8191.00,95.00,12,Not Listed, 
   31-013-13793-00-00  ,  Krystofik  ,  PPP Future Development Inc.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-037-10600-00-00  ,  Kubik 1  ,  Reserve Gas Company Inc.  ,1987,0.00,522.00,0.00,12,Not Listed, 
   31-013-02785-00-00  ,  Kuehn Joseph  ,  National Fuel Gas Supply Corporation  ,1987,0.00,438.00,0.00,12,Not Listed, 
   31-013-15446-00-00  ,  Kukla; R 1  ,  Greenway Energy LLC  ,1987,0.00,8757.00,0.00,12,Not Listed, 
   31-013-11257-00-00  ,  Kundrath 1  ,  Greenway Energy LLC  ,1987,0.00,61.00,0.00,1,Not Listed, 
   31-009-17948-00-00  ,  Kurek; E 1  ,  Greenway Energy LLC  ,1987,0.00,5915.00,0.00,12,Not Listed, 
   31-009-17949-00-00  ,  Kurek; E 2  ,  Greenway Energy LLC  ,1987,0.00,4786.00,0.00,12,Not Listed, 
   31-009-17972-00-00  ,  Kurek; E 3  ,  Greenway Energy LLC  ,1987,0.00,7650.00,0.00,12,Not Listed, 
   31-009-17973-00-00  ,  Kurek; E 4  ,  Greenway Energy LLC  ,1987,0.00,11357.00,0.00,12,Not Listed, 
   31-009-17950-00-00  ,  Kurek; E 5  ,  Greenway Energy LLC  ,1987,0.00,16288.00,0.00,12,Not Listed, 
   31-013-16572-00-00  ,  Kurgan; S 1  ,  Greenway Energy LLC  ,1987,0.00,4055.00,0.00,12,Not Listed, 
   31-013-18728-00-00  ,  Kurjian 1  ,  Stedman Energy Inc.  ,1987,0.00,1604.00,122.00,6,Not Listed, 
   31-029-14335-00-00  ,  Kurke 1-1440  ,  Greenway Energy LLC  ,1987,94.00,94.00,0.00,0,Not Listed, 
   31-037-17471-00-00  ,  Kurnik 1  ,  PPP Future Development Inc.  ,1987,0.00,5367.00,0.00,12,Not Listed, 
   31-009-17089-00-00  ,  Kurtz/Hostetler  ,  Greenway Energy LLC  ,1987,0.00,2064.00,0.00,12,Not Listed, 
   31-029-20017-00-00  ,  Kyre; T 1  ,  Alden Aurora Gas Company Inc.  ,1987,0.00,4643.00,43.00,12,Not Listed, 
   31-009-16859-00-00  ,  L Baird 3  ,  Greenway Energy LLC  ,1987,0.00,2770.00,0.00,10,Not Listed, 
   31-009-16861-00-00  ,  L Baird 5  ,  Greenway Energy LLC  ,1987,4360.00,4360.00,0.00,10,Not Listed, 
   31-009-18087-00-00  ,  L Studley 1  ,  Greenway Energy LLC  ,1987,0.00,9970.00,0.00,12,Not Listed, 
   31-013-18911-00-00  ,  L. Dye-Austin 1 6323  ,  Empire Exploration Inc.  ,1987,0.00,1375.00,0.00,12,Not Listed, 
   31-013-20126-00-00  ,  L. McNamara Unit 2  ,  Bottita Benny A. Jr. & Sharon A.  ,1987,0.00,30272.00,13650.00,12,Not Listed, 
   31-009-18938-00-00  ,  L. Mosher 2 6303  ,  Empire Exploration Inc.  ,1987,0.00,421.00,0.00,6,Not Listed, 
   31-013-18916-00-00  ,  L. Phillips 1 6340  ,  Empire Exploration Inc.  ,1987,0.00,1235.00,0.00,12,Not Listed, 
   31-013-19160-00-00  ,  L. Rice 1  ,  PPP Future Development Inc.  ,1987,4232.00,4232.00,0.00,7,Not Listed, 
   31-037-04137-00-00  ,  Labanski 1  ,  Laben David Glenn & Janice W.  ,1987,0.00,522.00,0.00,12,Not Listed, 
   31-037-09431-00-00  ,  Laben-Cochrane 2  ,  Laben David Glenn & Janice W.  ,1987,0.00,522.00,0.00,12,Not Listed, 
   31-037-04932-00-00  ,  Labenski 1  ,  Alden Aurora Gas Company Inc.  ,1987,0.00,3266.00,0.00,11,Not Listed, 
   31-121-13919-00-00  ,  Labin 1  ,  Ricotta Deborah  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-029-19224-00-00  ,  Lack. City Sch. Dist. 1  ,  Lackawanna City School District  ,1987,0.00,720.00,6.00,12,Not Listed, 
   31-013-18489-00-00  ,  Lacross; W 1  ,  DeVitto Angelo Leo  ,1987,0.00,4486.00,0.00,12,Not Listed, 
   31-013-15598-00-00  ,  Laemmerhirt 1  ,  Cotton Well Drilling Company Inc.  ,1987,0.00,2496.00,50.00,12,Not Listed, 
   31-013-15597-00-00  ,  Laemmerhirt 2  ,  Cotton Well Drilling Company Inc.  ,1987,0.00,1878.00,0.00,12,Not Listed, 
   31-029-20781-00-00  ,  Lairidsen 1  ,  Sivad Energy No 4  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-16347-00-00  ,  Lake Erie Beagle Club 2  ,  PPP Future Development Inc.  ,1987,0.00,6344.00,50.00,12,Not Listed, 
   31-013-11928-00-00  ,  Lake Shore Broad. 1298  ,  Greenway Energy LLC  ,1987,0.00,5717.00,0.00,11,Not Listed, 
   31-029-19254-00-00  ,  Lake Shore C.S. Unit 1  ,  Evans-Brant (Lake Shore) Central School District  ,1987,0.00,1533.00,0.00,9,Not Listed, 
   31-029-20754-00-00  ,  Lake Shore Central 2  ,  Evans-Brant (Lake Shore) Central School District  ,1987,0.00,411.00,0.00,5,Not Listed, 
   31-029-16372-00-00  ,  Lamb 1  ,  Stedman Energy Inc.  ,1987,0.00,372.00,3.00,2,Not Listed, 
   31-037-15165-00-00  ,  Lamb 2  ,  United States Gypsum Company  ,1987,0.00,4444.00,0.00,12,Not Listed, 
   31-037-16182-00-00  ,  Lamb 3  ,  United States Gypsum Company  ,1987,0.00,3746.00,0.00,12,Not Listed, 
   31-029-17176-00-00  ,  Lambrix 1  ,  Mance Patricia M.  ,1987,0.00,15586.00,55.00,12,Not Listed, 
   31-029-04767-00-00  ,  Lamka 1  ,  Reserve Gas Company Inc.  ,1987,0.00,522.00,0.00,12,Not Listed, 
   31-013-11269-00-00  ,  Lamphere 1  ,  Greenway Energy LLC  ,1987,0.00,3.00,0.00,1,Not Listed, 
   31-013-13765-00-00  ,  Land 557  ,  Greenway Energy LLC  ,1987,0.00,2729.00,8.00,11,Not Listed, 
   31-013-14419-00-00  ,  Land; H 1 558a  ,  Greenway Energy LLC  ,1987,0.00,7060.00,60.00,11,Not Listed, 
   31-013-14180-00-00  ,  Lane; S 1  ,  Greenway Energy LLC  ,1987,0.00,378.00,0.00,6,Not Listed, 
   31-013-19113-00-00  ,  Lane/Rolph 1-258  ,  K. Petroleum Inc.  ,1987,0.00,7523.00,6497.00,12,Not Listed, 
   31-013-11540-00-00  ,  Lanford 1239  ,  Greenway Energy LLC  ,1987,0.00,2412.00,60.00,12,Not Listed, 
   31-013-11541-00-00  ,  Lanford 1240  ,  Greenway Energy LLC  ,1987,0.00,3008.00,46.00,12,Not Listed, 
   31-069-12038-00-00  ,  Langan 1 (LRC 4)  ,  Brock Acres Farm  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-069-13985-00-00  ,  Langan 2 (LRC 45)  ,  Brock Acres Farm  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-12978-00-00  ,  Langenbach 535  ,  Belden & Blake Corporation  ,1987,0.00,391.00,0.00,4,Not Listed, 
   31-029-01692-00-00  ,  Langendofer 127-I  ,  Greenway Energy LLC  ,1987,0.00,1725.00,90.00,12,Not Listed, 
   31-013-17126-00-00  ,  Langless 1  ,  PXG Energy LLC  ,1987,0.00,11951.00,50.00,9,Not Listed, 
   31-013-20874-00-00  ,  Langless 6712  ,  Nucomer Energy LLC  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-07649-00-00  ,  Langworthy 1  ,  Cotton Well Drilling Company Inc.  ,1987,0.00,7254.00,0.00,12,Not Listed, 
   31-051-17466-00-00  ,  Laniak 224  ,  PXG Energy LLC  ,1987,0.00,1105.00,5548.00,12,Not Listed, 
   31-013-17753-00-00  ,  Lanphere  ,  Universal Resources Holdings Inc.  ,1987,0.00,2668.00,75.00,11,Not Listed, 
   31-029-14912-00-00  ,  Lantaff 1302-I  ,  PPP Future Development Inc.  ,1987,0.00,6032.00,0.00,12,Not Listed, 
   31-013-12679-00-00  ,  Laporte; G 1  ,  Greenway Energy LLC  ,1987,0.00,3923.00,0.00,11,Not Listed, 
   31-013-14352-00-00  ,  Laporte; G 2  ,  Greenway Energy LLC  ,1987,0.00,1567.00,0.00,8,Not Listed, 
   31-013-12709-00-00  ,  Laporte; J 1  ,  Greenway Energy LLC  ,1987,0.00,3828.00,0.00,12,Not Listed, 
   31-051-17434-00-00  ,  Lapp 190  ,  PXG Energy LLC  ,1987,0.00,35522.00,0.00,12,Not Listed, 
   31-029-13536-00-00  ,  Lardo 1  ,  Lardo Anthony P. Jr.  ,1987,0.00,859.00,0.00,3,Not Listed, 
   31-029-14269-00-00  ,  Lardo B 1  ,  Stedman Energy Inc.  ,1987,0.00,1627.00,0.00,6,Not Listed, 
   31-029-19155-00-00  ,  Lardo B 2  ,  Stedman Energy Inc.  ,1987,0.00,511.00,0.00,3,Not Listed, 
   31-009-16416-00-00  ,  Larimer & Norton 1  ,  Greenway Energy LLC  ,1987,0.00,3526.00,0.00,9,Not Listed, 
   31-009-16413-00-00  ,  Larimer & Norton 2  ,  Greenway Energy LLC  ,1987,0.00,8570.00,0.00,10,Not Listed, 
   31-009-16994-00-00  ,  Larimer & Norton 3  ,  Greenway Energy LLC  ,1987,0.00,5850.00,0.00,10,Not Listed, 
   31-009-16995-00-00  ,  Larimer & Norton 4  ,  Greenway Energy LLC  ,1987,0.00,3528.00,0.00,9,Not Listed, 
   31-013-20149-00-00  ,  Larimer/Norton 1  ,  Greenway Energy LLC  ,1987,3646.00,8220.00,2530.00,12, OD , 
   31-013-14181-00-00  ,  Larraine 1  ,  P&H Gas LLC  ,1987,0.00,2537.00,15.00,12,Not Listed, 
   31-099-19464-00-00  ,  Larsen 1 (4083)  ,  Greenway Energy LLC  ,1987,0.00,2783.00,0.00,12,Not Listed, 
   31-099-19555-00-00  ,  Larsen 1 (4130)  ,  Greenway Energy LLC  ,1987,0.00,11726.00,0.00,12,Not Listed, 
   31-099-19598-00-00  ,  Larsen 1 (4141)  ,  Greenway Energy LLC  ,1987,0.00,7731.00,0.00,12,Not Listed, 
   31-099-19556-00-00  ,  Larsen 2 (4131)  ,  Greenway Energy LLC  ,1987,0.00,24174.00,0.00,12,Not Listed, 
   31-013-14587-00-00  ,  Larsen; J 1  ,  Greenway Energy LLC  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-13592-00-00  ,  Larson (Schnars) 9  ,  Curtis & Son Oil Inc.  ,1987,0.00,769.00,0.00,10,Not Listed, 
   31-099-04590-00-00  ,  Larson 1 (797-1)  ,  Greenway Energy LLC  ,1987,0.00,5926.00,0.00,12,Not Listed, 
   31-013-18851-00-00  ,  Larson 764  ,  Greenway Energy LLC  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-20894-00-00  ,  Larson; R 1  ,  Larson Drilling Corp.  ,1987,0.00,2722.00,0.00,3,Not Listed, 
   31-013-10094-00-00  ,  Lasalle Albin 1  ,  Meridian Exploration Corp.  ,1987,0.00,1710.00,0.00,9,Not Listed, 
   31-029-04530-00-00  ,  Lascala 1218 (IGC 2336)  ,  Schupp David and Barbara  ,1987,0.00,639.00,0.00,7,Not Listed, 
   31-029-04440-00-00  ,  Lascala 1244 (IGC 2075)  ,  Greenway Energy LLC  ,1987,0.00,1062.00,0.00,10,Not Listed, 
   31-029-16302-00-00  ,  Lasota 1  ,  Violanti Joseph L.  ,1987,0.00,859.00,8.00,4,Not Listed, 
   31-013-14875-00-00  ,  Latona 1-3163  ,  PPP Future Development Inc.  ,1987,0.00,4072.00,0.00,12,Not Listed, 
   31-013-15456-00-00  ,  Latta; C 1  ,  Greenway Energy LLC  ,1987,0.00,11307.00,0.00,12,Not Listed, 
   31-013-15929-00-00  ,  Latta; C 2  ,  Envirogas Inc.  ,1987,0.00,3088.00,23.00,12,Not Listed, 
   31-013-16586-00-00  ,  Lauer 1  ,  PPP Future Development Inc.  ,1987,0.00,30.00,0.00,1,Not Listed, 
   31-013-20956-00-00  ,  Lawn 2  ,  Shelex Drilling Inc.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-15447-00-00  ,  Lawrence 1  ,  Greenway Energy LLC  ,1987,0.00,13165.00,120.00,12,Not Listed, 
   31-013-19189-00-00  ,  Lawrence 2  ,  Great Lakes Energy Partners  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-19940-00-00  ,  Lawrence 3  ,  Atwood Energy Inc.  ,1987,2675.00,15993.00,2840.00,12,Not Listed, 
   31-037-12891-00-00  ,  Lawrence 4  ,  United States Gypsum Company  ,1987,0.00,3232.00,0.00,12,Not Listed, 
   31-013-17980-00-00  ,  Lawson 1  ,  Greenway Energy LLC  ,1987,0.00,3604.00,20.00,8,Not Listed, 
   31-013-17981-00-00  ,  Lawson 2  ,  Greenway Energy LLC  ,1987,0.00,1780.00,38.00,8,Not Listed, 
   31-013-11873-00-00  ,  Lawson 396  ,  Greenway Energy LLC  ,1987,0.00,1651.00,0.00,12,Not Listed, 
   31-013-11874-00-00  ,  Lawson 397  ,  Greenway Energy LLC  ,1987,0.00,1159.00,0.00,12,Not Listed, 
   31-013-11875-00-00  ,  Lawson 398  ,  Greenway Energy LLC  ,1987,0.00,1220.00,0.00,9,Not Listed, 
   31-013-16544-00-00  ,  Lawson Unit 1  ,  PPP Future Development Inc.  ,1987,0.00,39529.00,100.00,12,Not Listed, 
   31-013-18195-00-00  ,  Lawson; A 1  ,  Greenway Energy LLC  ,1987,0.00,5036.00,10.00,12,Not Listed, 
   31-013-18388-00-00  ,  Lawson; A 2  ,  Greenway Energy LLC  ,1987,0.00,4852.00,0.00,12,Not Listed, 
   31-029-03047-00-00  ,  Layer A Christian Est 1  ,  Chesna Bernard  ,1987,0.00,522.00,0.00,12,Not Listed, 
   31-029-14822-00-00  ,  Layton Charles 1  ,  Scanlon Michele  ,1987,0.00,2592.00,0.00,12,Not Listed, 
   31-029-14850-00-00  ,  Layton Charles 2  ,  Gorsline Spencer  ,1987,0.00,278.00,0.00,12,Not Listed, 
   31-013-10485-00-00  ,  Leamer 199  ,  Greenway Energy LLC  ,1987,0.00,109.00,0.00,1,Not Listed, 
   31-013-10597-00-00  ,  Leamer 210 1  ,  Greenway Energy LLC  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-18442-00-00  ,  Leamer 677  ,  Greenway Energy LLC  ,1987,0.00,6351.00,198.00,8,Not Listed, 
   31-013-18476-00-00  ,  Leamer 687 2  ,  Greenway Energy LLC  ,1987,0.00,3881.00,174.00,9,Not Listed, 
   31-013-20760-00-00  ,  Lebaron Drilling 1  ,  Universal Resources Holdings Inc.  ,1987,0.00,43504.00,0.00,10,Not Listed, 
   31-013-20759-00-00  ,  Lebaron Drilling 2  ,  Universal Resources Holdings Inc.  ,1987,0.00,41138.00,430.00,7,Not Listed, 
   31-013-20245-00-00  ,  Lebaron Drilling Unit 3  ,  Universal Resources Holdings Inc.  ,1987,0.00,43086.00,0.00,12,Not Listed, 
   31-013-17998-00-00  ,  Lebarron 1  ,  PPP Future Development Inc.  ,1987,9990.00,6596.00,356.00,12,Not Listed, 
   31-013-14431-00-00  ,  Lefever; R 1  ,  Greenway Energy LLC  ,1987,0.00,2340.00,0.00,11,Not Listed, 
   31-013-14432-00-00  ,  Lefever; R 2  ,  Stebell Jean M.  ,1987,0.00,3881.00,0.00,11,Not Listed, 
   31-013-15373-00-00  ,  Leffingwell Croner 1  ,  Kastle Resources Enterprises Inc.  ,1987,0.00,1491.00,40.00,7,Not Listed, 
   31-013-18790-00-00  ,  Lefler 237  ,  PXG Energy LLC  ,1987,0.00,59.00,0.00,1,Not Listed, 
   31-121-18057-00-00  ,  Lefort 1  ,  United States Gypsum Company  ,1987,0.00,3210.00,26.00,12,Not Listed, 
   31-037-61541-00-00  ,  Legg 1  ,  Rochester Gas and Electric Corporation  ,1987,0.00,0.00,0.00,12,Not Listed, 
   31-013-16436-00-00  ,  Legters 1  ,  Greenway Energy LLC  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-11705-00-00  ,  Legters Bros 1  ,  Greenway Energy LLC  ,1987,0.00,3583.00,95.00,11,Not Listed, 
   31-013-16403-00-00  ,  Legters Bros 2  ,  Greenway Energy LLC  ,1987,0.00,23.00,0.00,1,Not Listed, 
   31-013-16404-00-00  ,  Legters Bros 3  ,  Greenway Energy LLC  ,1987,0.00,208.00,0.00,9,Not Listed, 
   31-013-15755-00-00  ,  Legters Bros 4  ,  Greenway Energy LLC  ,1987,0.00,3179.00,0.00,12,Not Listed, 
   31-013-15779-00-00  ,  Legters Bros 5  ,  Greenway Energy LLC  ,1987,0.00,3654.00,0.00,9,Not Listed, 
   31-013-15780-00-00  ,  Legters Bros 6  ,  Greenway Energy LLC  ,1987,0.00,10.00,0.00,4,Not Listed, 
   31-013-15907-00-00  ,  Legters Bros 7  ,  Greenway Energy LLC  ,1987,0.00,2498.00,0.00,12,Not Listed, 
   31-013-15891-00-00  ,  Legters; C 1  ,  Greenway Energy LLC  ,1987,0.00,3331.00,0.00,12,Not Listed, 
   31-013-20753-00-00  ,  Legters; I 1  ,  Greenway Energy LLC  ,1987,0.00,16383.00,524.00,10,Not Listed, 
   31-013-16081-00-00  ,  Legters; J 1  ,  Greenway Energy LLC  ,1987,0.00,0.00,0.00,12,Not Listed, 
   31-013-16082-00-00  ,  Legters; J 3  ,  Greenway Energy LLC  ,1987,0.00,24967.00,136.00,12,Not Listed, 
   31-013-19893-00-00  ,  Legters; J 4  ,  Great Lakes Energy Partners  ,1987,0.00,89.00,20.00,2,Not Listed, 
   31-013-20833-00-00  ,  Legters; L 1  ,  Greenway Energy LLC  ,1987,0.00,17048.00,0.00,6,Not Listed, 
   31-029-03048-00-00  ,  Lehigh Valley R R 1  ,  Reserve Gas Company Inc.  ,1987,0.00,1052.00,0.00,12,Not Listed, 
   31-029-04122-00-00  ,  Lehigh Valley R R 2  ,  Reserve Gas Company Inc.  ,1987,0.00,1052.00,0.00,12,Not Listed, 
   31-029-60467-00-00  ,  Leider 2  ,  Marinaccio Paul  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-003-18503-00-00  ,  Leilous 1  ,  J. J. Bucher Producing Corporation  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-029-60325-00-00  ,  Leininger 1856-I  ,  PPP Future Development Inc.  ,1987,0.00,4677.00,15.00,12,Not Listed, 
